#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
SRR16983671,NODE_26_length_59816_cov_26.574800,3699,4195,+,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR16983671,NODE_38_length_22857_cov_28.907112,19888,20569,+,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR16983671,NODE_42_length_4670_cov_1961.550403,2310,2440,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR16984981,NODE_51_length_6361_cov_90.350460,4450,4578,+,ColRNAI_1,1-128/130,========/======,1/1,98.46,86.05,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR16987636,NODE_33_length_55868_cov_34.597713,25277,25592,-,IncI2_1_Delta,1-316/316,===============,0/0,100.00,100.00,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
SRR16987636,NODE_67_length_3148_cov_2609.692608,1413,1526,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR16987636,NODE_86_length_484_cov_0.985258,88,280,+,ColpVC_1,1-193/193,===============,0/0,100.00,98.96,plasmidfinder,JX133088,ColpVC_1__JX133088,
SRR16988477,NODE_28_length_62915_cov_18.537560,4545,5041,+,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR16988477,NODE_67_length_3885_cov_199.748825,1147,1256,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR16988477,NODE_68_length_3811_cov_17.488285,1272,1953,+,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR16988572,NODE_27_length_58579_cov_32.371386,55609,56105,-,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR16988572,NODE_66_length_7851_cov_32.771550,5312,5993,+,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR16988579,NODE_51_length_2732_cov_491.595069,245,375,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,83.97,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR16988588,NODE_51_length_4133_cov_90.536783,2585,2704,-,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR16989475,NODE_29_length_54345_cov_37.049127,23973,24299,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR16989475,NODE_29_length_54345_cov_37.049127,24918,25512,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR16989475,NODE_29_length_54345_cov_37.049127,42283,42912,+,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR16989475,NODE_55_length_3907_cov_9512.306266,1557,1666,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR16989475,NODE_66_length_1137_cov_34.315094,548,1061,-,IncN_1,1-514/514,===============,0/0,100.00,100.00,plasmidfinder,AY046276,IncN_1__AY046276,
SRR16993431,NODE_75_length_4718_cov_92.376367,1462,1744,+,Col440II_1,2-281/282,========/======,1/3,99.29,84.10,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR16993431,NODE_75_length_4718_cov_92.376367,2332,2460,+,ColRNAI_1,1-128/130,========/======,4/5,96.92,81.68,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR16993455,NODE_26_length_58578_cov_52.037934,28398,28719,-,IncI2_1_Delta,1-316/316,========/======,1/6,100.00,97.83,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
SRR16995593,NODE_48_length_6890_cov_6307.299634,4393,4510,+,ColRNAI_1,1-118/130,==============.,0/0,90.77,88.98,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17000830,NODE_57_length_3828_cov_855.657958,3123,3276,-,Col156_1,1-154/154,===============,0/0,100.00,94.16,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR17001353,NODE_128_length_4128_cov_571.448284,252,382,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17001353,NODE_130_length_4061_cov_480.194026,66,194,+,ColRNAI_1,1-128/130,========/======,1/1,98.46,82.95,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17001353,NODE_130_length_4061_cov_480.194026,3196,3477,+,Col440II_1,1-282/282,===============,0/0,100.00,97.87,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR17001353,NODE_131_length_3882_cov_947.894087,105,214,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17001353,NODE_135_length_3146_cov_658.221571,107,220,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17001353,NODE_44_length_40040_cov_12.997923,11402,11744,+,IncX3_1,37-374/374,.=======/======,4/5,90.37,80.17,plasmidfinder,JN247852,IncX3_1__JN247852,
SRR17001353,NODE_44_length_40040_cov_12.997923,12391,12764,+,IncX1_1,1-374/374,===============,0/0,100.00,98.66,plasmidfinder,EU370913,IncX1_1__EU370913,
SRR17005858,NODE_51_length_2776_cov_1530.403112,980,1093,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17006586,NODE_59_length_4583_cov_623.837106,4370,4500,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17006586,NODE_62_length_3730_cov_567.147550,2619,2749,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17006586,NODE_64_length_2943_cov_947.116539,84,214,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17008795,NODE_48_length_2776_cov_2824.785106,2064,2177,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17009423,NODE_44_length_4648_cov_396.176138,4348,4478,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17009423,NODE_50_length_2876_cov_648.338178,2736,2848,-,Col440I_1,2-114/114,===============,0/0,99.12,92.92,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17009456,NODE_49_length_6350_cov_31.964715,139,515,-,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR17009494,NODE_19_length_102912_cov_40.274537,98357,98773,-,IncA/C_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,FJ705807,IncA/C_1__FJ705807,
SRR17009494,NODE_47_length_4670_cov_291.840845,3910,4040,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17009494,NODE_52_length_3828_cov_267.186350,3123,3276,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR17009519,NODE_26_length_60302_cov_27.173051,3733,4229,+,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR17009519,NODE_40_length_5831_cov_29.867223,2191,2872,+,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR17009519,NODE_42_length_5093_cov_3394.106858,4828,4958,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17009519,NODE_45_length_4153_cov_3265.534593,2852,3056,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR17009519,NODE_47_length_3549_cov_7508.461982,3430,3549,-,ColRNAI_1,12-130/130,.=======/======,1/1,91.54,90.83,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17015512,NODE_39_length_38343_cov_22.193749,17125,17501,-,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR17015548,NODE_46_length_9253_cov_100.014351,412,925,-,IncN_1,1-514/514,===============,0/0,100.00,99.22,plasmidfinder,AY046276,IncN_1__AY046276,
SRR17015548,NODE_51_length_4112_cov_3369.590831,3825,4029,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR17016973,NODE_18_length_92048_cov_22.474943,27323,28087,-,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR17017122,NODE_46_length_2776_cov_771.982216,2064,2177,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17017432,NODE_35_length_4620_cov_1321.393573,4407,4537,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17017432,NODE_38_length_3827_cov_1710.512000,475,628,+,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR17017432,NODE_40_length_2990_cov_1730.128390,84,214,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17017442,NODE_10_length_166867_cov_21.159710,103149,103778,-,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR17017442,NODE_10_length_166867_cov_21.159710,117432,118026,+,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR17017442,NODE_10_length_166867_cov_21.159710,118644,118970,+,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR17017442,NODE_17_length_90730_cov_7.333778,33451,34335,+,p0111_1,1-885/885,===============,0/0,100.00,98.19,plasmidfinder,AP010962,p0111_1__AP010962,
SRR17017442,NODE_49_length_3080_cov_2506.227106,653,783,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17019425,NODE_48_length_2776_cov_1578.895146,300,413,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17019465,NODE_15_length_126722_cov_35.481077,24494,24820,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR17019465,NODE_15_length_126722_cov_35.481077,25439,26033,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.20,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR17019465,NODE_15_length_126722_cov_35.481077,39688,40317,+,IncHI2A_1,1-630/630,===============,0/0,100.00,99.52,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR17019483,NODE_52_length_3537_cov_14579.108558,1413,1526,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17020568,NODE_44_length_4003_cov_890.642129,3274,3404,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17021143,NODE_40_length_4670_cov_950.668626,4370,4500,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17021143,NODE_44_length_3948_cov_686.666236,3828,3940,-,Col440I_1,2-114/114,===============,0/0,99.12,89.38,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17021143,NODE_45_length_3907_cov_981.378851,2806,2915,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17021162,NODE_18_length_92048_cov_19.507269,27323,28087,-,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR17022150,NODE_45_length_4230_cov_2738.844450,1601,1731,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17027074,NODE_51_length_3269_cov_2836.871554,1534,1647,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17027957,NODE_47_length_21549_cov_6.808169,19432,20316,+,p0111_1,1-885/885,===============,0/0,100.00,98.08,plasmidfinder,AP010962,p0111_1__AP010962,
SRR17027957,NODE_70_length_3148_cov_1220.674373,2025,2138,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17028995,NODE_50_length_4583_cov_1424.201953,4370,4500,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17028995,NODE_52_length_4073_cov_1428.986987,113,243,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17028995,NODE_56_length_2943_cov_2621.040823,84,214,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,87.79,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17063138,NODE_53_length_6350_cov_15.432006,5836,6212,+,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR17065999,NODE_44_length_2776_cov_1924.885884,1534,1647,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17066527,NODE_87_length_3126_cov_1223.067405,1413,1526,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17066531,NODE_48_length_29093_cov_14.909463,21325,21701,+,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR17066531,NODE_80_length_6296_cov_3143.499760,1601,1714,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17066531,NODE_80_length_6296_cov_3143.499760,4583,4696,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17066531,NODE_84_length_5518_cov_703.206114,4934,5087,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR17066531,NODE_89_length_4129_cov_769.959499,2060,2264,-,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR17066673,NODE_126_length_3126_cov_1463.479323,504,617,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17066675,NODE_164_length_3126_cov_1349.830674,1466,1579,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17066675,NODE_209_length_735_cov_7.233824,160,536,-,IncX1_4,1-377/377,===============,0/0,100.00,99.47,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR17066675,NODE_3_length_115041_cov_11.017246,99327,99743,-,IncA/C_1,1-417/417,===============,0/0,100.00,100.00,plasmidfinder,FJ705807,IncA/C_1__FJ705807,
SRR17078063,NODE_34_length_31135_cov_32.159798,21511,22140,-,IncHI2A_1,1-630/630,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2A_1__BX664015,
SRR17078063,NODE_35_length_27579_cov_32.982438,21032,21358,-,IncHI2_1,1-327/327,===============,0/0,100.00,100.00,plasmidfinder,BX664015,IncHI2_1__BX664015,
SRR17078063,NODE_35_length_27579_cov_32.982438,21976,22570,-,RepA_1_pKPC-CAV1321,2-596/596,========/======,2/2,99.66,80.37,plasmidfinder,CP011611,RepA_1_pKPC-CAV1321_CP011611,
SRR17078063,NODE_50_length_4131_cov_1463.598668,795,925,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17096030,NODE_32_length_33831_cov_43.411388,4566,5062,+,IncFIC(FII)_1,1-499/499,========/======,1/2,99.60,93.79,plasmidfinder,AP001918,IncFIC(FII)_1__AP001918,
SRR17096030,NODE_36_length_20668_cov_45.617503,2289,2970,-,IncFIB(AP001918)_1,1-682/682,===============,0/0,100.00,97.65,plasmidfinder,AP001918,IncFIB(AP001918)_1__AP001918,
SRR17096030,NODE_39_length_8484_cov_575.438206,109,218,+,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17096030,NODE_39_length_8484_cov_575.438206,3757,4014,+,Col(MG828)_1,1-258/262,===============,0/0,98.47,94.19,plasmidfinder,NC_008486,Col(MG828)_1__NC_008486,
SRR17096030,NODE_39_length_8484_cov_575.438206,5445,5558,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17096030,NODE_45_length_4128_cov_449.283140,1409,1539,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,85.50,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17111125,NODE_21_length_81754_cov_19.289714,17370,17505,-,IncI1_1_Alpha,1-136/142,===============,0/0,95.77,94.12,plasmidfinder,AP005147,IncI1_1_Alpha_AP005147,
SRR17140169,NODE_20_length_90962_cov_6.957869,8549,9313,-,IncY_1,1-765/765,===============,0/0,100.00,99.87,plasmidfinder,K02380,IncY_1__K02380,
SRR17143389,NODE_39_length_41030_cov_25.299832,31009,31385,+,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR17143389,NODE_58_length_5540_cov_51.228446,3411,3564,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR17143389,NODE_62_length_4151_cov_46.075601,3363,3567,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR17143389,NODE_63_length_3148_cov_333.120808,316,429,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17143410,NODE_16_length_91980_cov_8.439376,27256,28020,-,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR17143410,NODE_36_length_5387_cov_550.615254,5076,5195,-,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17143410,NODE_39_length_4066_cov_450.513412,1187,1315,-,ColRNAI_1,1-128/130,========/======,1/1,98.46,82.95,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17143410,NODE_39_length_4066_cov_450.513412,1892,2173,-,Col440II_1,1-282/282,===============,0/0,100.00,97.52,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR17143833,NODE_19_length_91959_cov_8.365000,63895,64659,+,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR17144781,NODE_32_length_38092_cov_54.628357,29965,30280,+,IncI2_1_Delta,1-316/316,===============,0/0,100.00,100.00,plasmidfinder,AP002527,IncI2_1_Delta_AP002527,
SRR17144781,NODE_48_length_4670_cov_575.760505,986,1116,-,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17144962,NODE_19_length_91981_cov_12.972830,71340,72104,-,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR17144962,NODE_55_length_13602_cov_47.398595,8263,8523,+,IncFII(pCoo)_1_pCoo,1-262/262,========/======,1/1,99.62,96.56,plasmidfinder,CR942285,IncFII(pCoo)_1_pCoo_CR942285,
SRR17144962,NODE_59_length_10498_cov_58.146339,4466,4726,+,IncFII_1,1-261/261,===============,0/0,100.00,100.00,plasmidfinder,AY458016,IncFII_1__AY458016,
SRR17144962,NODE_73_length_2881_cov_171.784950,1902,2030,-,ColRNAI_1,1-128/130,========/======,1/1,98.46,86.05,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17146596,NODE_74_length_501_cov_1.297170,223,353,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,83.97,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17148573,NODE_26_length_74456_cov_47.648705,24227,24488,+,IncFII(pRSB107)_1_pRSB107,1-261/261,========/======,1/1,100.00,95.42,plasmidfinder,AJ851089,IncFII(pRSB107)_1_pRSB107_AJ851089,
SRR17156528,NODE_90_length_1121_cov_8.398687,552,928,+,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR17168028,NODE_41_length_4670_cov_492.601350,3961,4091,+,ColRNAI_1,1-130/130,========/======,1/1,100.00,90.08,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17168050,NODE_49_length_4159_cov_71.912053,2445,2646,+,Col8282_1,4-205/207,===============,0/0,97.58,89.60,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR17170134,NODE_55_length_3148_cov_2770.694888,2025,2138,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17180030,NODE_46_length_2776_cov_2838.100778,2064,2177,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17180031,NODE_31_length_41030_cov_54.474275,3815,4191,-,IncX1_4,1-377/377,===============,0/0,100.00,98.94,plasmidfinder,JN935898,IncX1_4__JN935898,
SRR17180031,NODE_44_length_5540_cov_826.233754,4903,5056,-,Col156_1,1-154/154,===============,0/0,100.00,94.81,plasmidfinder,NC_009781,Col156_1__NC_009781,
SRR17180031,NODE_46_length_4151_cov_519.595974,1059,1263,+,Col8282_1,1-205/207,===============,0/0,99.03,89.76,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR17180031,NODE_48_length_3148_cov_3923.578965,2436,2549,+,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17183160,NODE_29_length_56378_cov_13.839807,40905,41669,+,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR17183160,NODE_86_length_7896_cov_739.202967,589,870,-,Col440II_1,1-282/282,===============,0/0,100.00,97.52,plasmidfinder,CP023921.1,Col440II_1__CP023921.1,
SRR17183160,NODE_86_length_7896_cov_739.202967,3873,4001,-,ColRNAI_1,1-128/130,========/======,1/1,98.46,82.95,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17183160,NODE_86_length_7896_cov_739.202967,7683,7792,-,Col440I_1,1-110/114,===============,0/0,96.49,90.91,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17183160,NODE_92_length_5387_cov_700.101507,2396,2515,+,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
SRR17183160,NODE_96_length_4137_cov_519.680296,2351,2552,+,Col8282_1,4-205/207,===============,0/0,97.58,89.60,plasmidfinder,DQ995352,Col8282_1__DQ995352,
SRR17183316,NODE_123_length_3148_cov_2526.653207,2025,2138,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17188753,NODE_88_length_3225_cov_2787.605678,1601,1714,-,Col440I_1,1-114/114,===============,0/0,100.00,91.23,plasmidfinder,CP023920.1,Col440I_1__CP023920.1,
SRR17194362,NODE_19_length_91980_cov_11.006899,65747,66511,+,IncY_1,1-765/765,===============,0/0,100.00,99.74,plasmidfinder,K02380,IncY_1__K02380,
SRR17194362,NODE_48_length_5387_cov_1044.230320,2225,2344,-,ColRNAI_1,13-130/130,.=======/======,2/2,90.77,89.17,plasmidfinder,DQ298019,ColRNAI_1__DQ298019,
