sra_id,collection_date,geo_loc,isolation_source,host,biosample_id,
SRR19511788,2022,USA,missing,,SAMN28815943,
SRR19512646,missing,USA,missing,missing,SAMN28816546,
SRR19512719,missing,USA,,missing,SAMN28816632,
SRR19512879,missing,USA,missing,missing,SAMN28816630,
SRR19513043,2022,missing,missing,missing,SAMN28817063,
SRR19513047,2022,missing,missing,missing,SAMN28817084,
SRR19513691,missing,USA,missing,missing,SAMN28817807,
SRR19513693,missing,missing,missing,missing,SAMN28818158,
SRR19524914,missing,USA,missing,missing,SAMN28843031,
SRR19526110,2022-05,United Kingdom: United Kingdom,,,SAMN28852389,
SRR19526492,2022-05,United Kingdom: United Kingdom,human,,SAMN28851420,
SRR19526513,2022-05,United Kingdom: United Kingdom,human,Homo sapiens,SAMN28852344,
SRR19526515,2022-05,United Kingdom: United Kingdom,human,Homo sapiens,SAMN28851423,
SRR19528572,2022-05,United Kingdom: United Kingdom,human,Homo sapiens,SAMN28851378,
SRR19529194,2022,missing,missing,missing,SAMN28853745,
SRR19529199,2022,missing,missing,missing,SAMN28853741,
SRR19531523,2022,missing,,missing,SAMN28853746,
SRR19531525,2022,,missing,missing,SAMN28853735,
SRR19537335,2022,missing,missing,missing,SAMN28859092,
SRR19539295,2022,missing,missing,missing,SAMN28861116,
SRR19540619,2022-05,United Kingdom: United Kingdom,human,Homo sapiens,SAMN28861683,
SRR19543873,missing,USA,missing,missing,SAMN28867583,
SRR19545290,missing,USA,missing,missing,SAMN28871232,
SRR19546569,missing,USA,missing,missing,SAMN28874028,
SRR19552071,6/8/2016,Belgium,,Homo sapiens,SAMN28885551,
SRR19552072,5/8/2016,Belgium,,Homo sapiens,SAMN28885550,
SRR19552073,9/6/2016,Belgium,,Homo sapiens,SAMN28885549,
SRR19552080,8/1/2016,Belgium,,Homo sapiens,SAMN28885542,
SRR19552303,missing,missing,missing,missing,SAMN28885221,
SRR19552638,2022,missing,missing,missing,SAMN28885134,
SRR19554368,2022,USA:IL,Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork,,SAMN28887259
SRR19560430,missing,USA,missing,missing,SAMN28883315,
SRR19571546,2022,USA,missing,missing,SAMN28899255,
SRR19573817,2022-05,United Kingdom: United Kingdom,human,Homo sapiens,SAMN28903409,
SRR19575874,3/7/2017,Canada,stool,Homo sapiens,SAMN26679405,
SRR19576028,13/9/2017,Canada,stool,Homo sapiens,SAMN27352581,
SRR1957753,2014-09,United Kingdom: None,food,,SAMN03465648,
SRR1957779,2014-09,United Kingdom: London,human,Homo sapiens,SAMN03465674,
SRR1957940,2014-09,United Kingdom: None,human,Homo sapiens,SAMN03465842,
SRR1957989,2014-09,United Kingdom: South of England,human,Homo sapiens,SAMN03465891,
SRR1957998,2014-08,United Kingdom: South of England,human,Homo sapiens,SAMN03465900,
SRR1958034,2014-09,United Kingdom: None,human,Homo sapiens,SAMN03465935,
SRR1958048,2014-09,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03465949,
SRR1958053,2014-10,,human,Homo sapiens,SAMN03465954,
SRR1958075,2014-09,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03465976,
SRR1958084,,United Kingdom: London,human,Homo sapiens,SAMN03465984,
SRR1958100,2014-10,,human,Homo sapiens,SAMN03466000,
SRR1958107,2014-09,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03466007,
SRR1958132,2014-09,United Kingdom: North of England,human,Homo sapiens,SAMN03466032,
SRR19581728,missing,USA,missing,missing,SAMN28922368,
SRR19581894,missing,USA,missing,missing,SAMN28922374,
SRR19582011,missing,USA:WI,missing,missing,SAMN28922456,
SRR1958233,2014-08,United Kingdom: Wales,human,Homo sapiens,SAMN03466126,
SRR1958285,2014-09,United Kingdom: London,human,Homo sapiens,SAMN03466178,
SRR1958316,2014-09,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03466209,
SRR1958346,2014-09,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03466239,
SRR1958355,2014-09,United Kingdom: London,human,Homo sapiens,SAMN03466248,
SRR1958399,2014-09,United Kingdom: South of England,human,Homo sapiens,SAMN03466292,
SRR1958472,2014-09,United Kingdom: London,human,Homo sapiens,SAMN03466365,
SRR1958532,2014-10,United Kingdom: North of England,human,Homo sapiens,SAMN03466425,
SRR1958545,2014-08,United Kingdom: North of England,human,Homo sapiens,SAMN03466438,
SRR1958556,2014-10,United Kingdom: London,human,,SAMN03466449,
SRR1958577,2014-09,United Kingdom: London,human,Homo sapiens,SAMN03466470,
SRR1958591,2014-09,United Kingdom: None,human,Homo sapiens,SAMN03466484,
SRR19586221,missing,missing,missing,missing,SAMN28923084,
SRR1958645,2014-10,United Kingdom: North of England,human,Homo sapiens,SAMN03466538,
SRR1959120,,United Kingdom: North of England,human,Homo sapiens,SAMN03468419,
SRR1959251,2014-09,United Kingdom: None,,,SAMN03468456,
SRR1959255,2014-09,United Kingdom: None,animal,,SAMN03468460,
SRR1959296,2014-09,United Kingdom: South of England,human,Homo sapiens,SAMN03468501,
SRR1959380,2015-01,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03468541,
SRR19593995,missing,USA,missing,missing,SAMN28934964,
SRR19594007,missing,USA,missing,missing,SAMN28934960,
SRR1959420,2015-01,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03468601,
SRR19594343,missing,USA,missing,missing,SAMN28935029,
SRR19594360,missing,USA,missing,missing,SAMN28935182,
SRR1959727,2014-12,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03468759,
SRR19600433,missing,USA,missing,missing,SAMN28944815,
SRR1960128,2014-12,,human,Homo sapiens,SAMN03468948,
SRR19601373,missing,USA,missing,missing,SAMN28944822,
SRR1960162,2014-12,,human,Homo sapiens,SAMN03468971,
SRR1960180,2014-10,United Kingdom: Wales,human,Homo sapiens,SAMN03468980,
SRR1960217,2015-01,United Kingdom: North of England,human,Homo sapiens,SAMN03469018,
SRR1960281,2012-07,USA,,Missing,SAMN03462338,
SRR19603049,2022-05,United Kingdom: United Kingdom,human,Homo sapiens,SAMN28945995,
SRR1960327,2014-12,United Kingdom: South of England,human,Homo sapiens,SAMN03469083,
SRR1960385,2014-12,United Kingdom: South of England,human,Homo sapiens,SAMN03469118,
SRR1960689,2015-01,United Kingdom: South of England,human,Homo sapiens,SAMN03469134,
SRR1961873,2014-12,United Kingdom: London,,Homo sapiens,SAMN03469180,
SRR19621573,missing,USA,missing,missing,SAMN28968378,
SRR19621692,2022,,missing,missing,SAMN28963092,
SRR1963079,2014-12,United Kingdom: South of England,human,Homo sapiens,SAMN03469627,
SRR1963085,2014-11,United Kingdom: London,human,Homo sapiens,SAMN03469633,
SRR1963091,2014-11,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03469640,
SRR1963098,2014-12,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03469647,
SRR1963223,2015-01,United Kingdom: North of England,human,Homo sapiens,SAMN03469686,
SRR1963287,2014-12,United Kingdom: South of England,human,Homo sapiens,SAMN03469764,
SRR1963291,2014-12,United Kingdom: London,human,Homo sapiens,SAMN03469768,
SRR1963341,2014-09,United Kingdom: London,human,Homo sapiens,SAMN03469818,
SRR1963353,2014-12,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03469830,
SRR1963360,2015-01,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03469838,
SRR1963406,,United Kingdom: South of England,human,Homo sapiens,SAMN03469865,
SRR1963458,2014-09,United Kingdom: Wales,human,Homo sapiens,SAMN03469904,
SRR1963473,2014-10,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03469922,
SRR1963496,2014-12,United Kingdom: Wales,human,Homo sapiens,SAMN03469949,
SRR1963501,2014-09,United Kingdom: None,animal,,SAMN03469954,
SRR1963523,2014-09,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03469976,
SRR1963537,2014-12,United Kingdom: Wales,human,,SAMN03469991,
SRR19635922,,,missing,missing,SAMN29011356,
SRR19638786,2022,USA,missing,missing,SAMN29012360,
SRR19638947,missing,USA,missing,missing,SAMN29016001,
SRR19639028,missing,USA,missing,missing,SAMN29015569,
SRR19645305,missing,USA,missing,missing,SAMN29019303,
SRR1965061,2014-08,United Kingdom: South of England,human,Homo sapiens,SAMN03473959,
SRR1965093,2014-04,United Kingdom: North of England,human,Homo sapiens,SAMN03473989,
SRR1965096,2014-08,United Kingdom: South of England,human,Homo sapiens,SAMN03473992,
SRR1965129,2014-11,United Kingdom: London,,Homo sapiens,SAMN03474024,
SRR1965147,2015-03,United Kingdom: North of England,human,Homo sapiens,SAMN03474041,
SRR1965173,2014-07,,,Homo sapiens,SAMN03474091,
SRR1965178,2014-10,United Kingdom: None,human,,SAMN03474266,
SRR1965188,2014-07,United Kingdom: South of England,human,Homo sapiens,SAMN03475118,
SRR1965200,2014-05,United Kingdom: North of England,human,Homo sapiens,SAMN03475300,
SRR1965203,2014-09,United Kingdom: North of England,human,Homo sapiens,SAMN03475336,
SRR1965342,2014-12,United Kingdom: London,human,Homo sapiens,SAMN03475465,
SRR1965343,2014-08,United Kingdom: London,human,Homo sapiens,SAMN03475466,
SRR1965388,,United Kingdom: South of England,human,Homo sapiens,SAMN03475511,
SRR1965402,2014-08,United Kingdom: London,food,,SAMN03475524,
SRR1965442,2015-03,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03475564,
SRR1965517,2015-02,,human,,SAMN03475639,
SRR1965582,2014-08,United Kingdom: South of England,human,Homo sapiens,SAMN03475698,
SRR1965597,2014-08,,,Homo sapiens,SAMN03475710,
SRR1965668,2014-08,,human,Homo sapiens,SAMN03475779,
SRR1965672,2014-04,United Kingdom: North of England,human,Homo sapiens,SAMN03475783,
SRR1965696,2014-07,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03475805,
SRR1965718,2014-07,United Kingdom: North of England,human,,SAMN03475826,
SRR1965780,2014-08,United Kingdom: North of England,human,Homo sapiens,SAMN03475880,
SRR1965798,,United Kingdom: North of England,human,Homo sapiens,SAMN03475896,
SRR1965820,2014-11,United Kingdom: North of England,human,Homo sapiens,SAMN03475915,
SRR1965854,2014-04,United Kingdom: North of England,human,,SAMN03475948,
SRR19658558,2022,USA:MO,Animal-Swine-Market Swine (cecal),,SAMN29046719,
SRR19658876,2022,USA:GA,pork,,SAMN29048006,
SRR19658963,2022,missing,missing,missing,SAMN29048095,
SRR1965899,2014-10,United Kingdom: North of England,human,Homo sapiens,SAMN03475991,
SRR1965903,2014-09,,human,Homo sapiens,SAMN03475995,
SRR1965953,2014-08,United Kingdom: South of England,human,,SAMN03476044,
SRR1965977,2014-11,United Kingdom: North of England,human,,SAMN03476068,
SRR1965994,2014-04,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03476085,
SRR1965996,2014-11,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03476087,
SRR1966066,,United Kingdom: North of England,human,Homo sapiens,SAMN03476152,
SRR1966079,2015-03,United Kingdom: North of England,human,,SAMN03476165,
SRR1966098,2014-11,United Kingdom: North of England,human,Homo sapiens,SAMN03476184,
SRR1966112,2015-01,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03476197,
SRR1966121,2015-01,United Kingdom: South of England,human,Homo sapiens,SAMN03476206,
SRR1966131,2015-03,United Kingdom: South of England,human,Homo sapiens,SAMN03476216,
SRR1966157,2015-02,,human,Homo sapiens,SAMN03476242,
SRR1966170,2014-11,United Kingdom: South of England,human,Homo sapiens,SAMN03476255,
SRR1966211,2014-07,United Kingdom: North of England,human,Homo sapiens,SAMN03476294,
SRR1966234,2014-07,United Kingdom: South of England,human,Homo sapiens,SAMN03476317,
SRR19662640,2022,missing,missing,missing,SAMN29094272,
SRR1966308,2014-08,United Kingdom: South of England,human,Homo sapiens,SAMN03476391,
SRR1966322,2014-05,United Kingdom: South of England,human,Homo sapiens,SAMN03476405,
SRR1966359,2014-08,United Kingdom: North of England,human,Homo sapiens,SAMN03476442,
SRR1966413,2014-07,United Kingdom: Midlands and East of England,human,,SAMN03476496,
SRR19664148,,USA,missing,,SAMN29095640,
SRR1966416,2015-01,United Kingdom: North of England,human,Homo sapiens,SAMN03476499,
SRR1966513,2014-05,United Kingdom: London,human,Homo sapiens,SAMN03476596,
SRR1966516,2014-08,United Kingdom: South of England,human,Homo sapiens,SAMN03476598,
SRR1966517,2014-09,United Kingdom: None,human,Homo sapiens,SAMN03476599,
SRR1966531,2015-01,,human,Homo sapiens,SAMN03476613,
SRR1966572,2014-05,,human,,SAMN03476654,
SRR1966576,,United Kingdom: South of England,human,Homo sapiens,SAMN03476658,
SRR1966581,,,human,Homo sapiens,SAMN03476663,
SRR1966591,2014-09,,human,Homo sapiens,SAMN03476672,
SRR1966666,2014-05,United Kingdom: London,human,Homo sapiens,SAMN03476744,
SRR1966719,2014-05,United Kingdom: None,food,,SAMN03476797,
SRR1966731,2014-07,United Kingdom: North of England,human,Homo sapiens,SAMN03476809,
SRR1966734,2014-08,United Kingdom: Midlands and East of England,human,,SAMN03476812,
SRR1966840,,United Kingdom: North of England,human,Homo sapiens,SAMN03476918,
SRR1966859,2014-08,United Kingdom: South of England,human,Homo sapiens,SAMN03476937,
SRR1966877,2015-02,,human,Homo sapiens,SAMN03476955,
SRR1966936,2014-07,United Kingdom: North of England,human,,SAMN03477014,
SRR1966993,2014-09,United Kingdom: None,human,Homo sapiens,SAMN03477071,
SRR1966998,2014-11,United Kingdom: South of England,human,Homo sapiens,SAMN03477076,
SRR19670711,missing,USA,missing,missing,SAMN29135723,
SRR1967074,2014-11,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03477152,
SRR1967112,2014-08,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03477202,
SRR1967138,2014-11,United Kingdom: South of England,human,Homo sapiens,SAMN03477228,
SRR1967167,2014-12,United Kingdom: South of England,human,Homo sapiens,SAMN03477257,
SRR1967194,2015-02,United Kingdom: South of England,human,Homo sapiens,SAMN03477284,
SRR1967279,2014-05,United Kingdom: South of England,human,Homo sapiens,SAMN03477369,
SRR1967281,2014-08,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03477371,
SRR1967290,,United Kingdom: None,food,,SAMN03477380,
SRR1967311,2014-11,United Kingdom: North of England,human,Homo sapiens,SAMN03477401,
SRR1967386,2014-07,,human,Homo sapiens,SAMN03477476,
SRR1967415,2014-04,United Kingdom: North of England,human,Homo sapiens,SAMN03477505,
SRR1967420,,United Kingdom: London,human,Homo sapiens,SAMN03477510,
SRR1967423,2014-10,United Kingdom: North of England,,Homo sapiens,SAMN03477513,
SRR1967499,2014-09,United Kingdom: North of England,human,,SAMN03477589,
SRR1967523,2015-02,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03477613,
SRR1967524,2014-05,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03477614,
SRR1967556,2014-09,United Kingdom: South of England,,Homo sapiens,SAMN03477646,
SRR1967563,2015-01,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03477653,
SRR1967566,,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03477656,
SRR1967577,2014-08,United Kingdom: South of England,human,Homo sapiens,SAMN03477667,
SRR1967627,2014-10,United Kingdom: London,human,Homo sapiens,SAMN03477717,
SRR1967643,2015-03,United Kingdom: South of England,,Homo sapiens,SAMN03477733,
SRR1967685,2014-09,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03477775,
SRR1967718,2015-03,United Kingdom: None,human,Homo sapiens,SAMN03477808,
SRR1967753,,United Kingdom: London,human,Homo sapiens,SAMN03477843,
SRR1967759,2014-05,United Kingdom: South of England,human,Homo sapiens,SAMN03477849,
SRR1967841,2014-05,United Kingdom: North of England,human,Homo sapiens,SAMN03477932,
SRR1967912,2014-06,United Kingdom: South of England,human,Homo sapiens,SAMN03478003,
SRR1967940,2015-02,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03478031,
SRR1967950,2014-07,United Kingdom: Midlands and East of England,,,SAMN03478041,
SRR1968071,2014-08,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03478162,
SRR1968091,2015-02,United Kingdom: South of England,human,Homo sapiens,SAMN03478182,
SRR1968092,2014-08,United Kingdom: South of England,human,Homo sapiens,SAMN03478183,
SRR1968113,2014-08,United Kingdom: North of England,human,Homo sapiens,SAMN03478204,
SRR1968160,2014-08,United Kingdom: South of England,human,Homo sapiens,SAMN03478251,
SRR1968187,2014-08,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03478278,
SRR1968201,2014-10,United Kingdom: North of England,human,Homo sapiens,SAMN03478292,
SRR1968234,2015-01,United Kingdom: None,human,Homo sapiens,SAMN03478325,
SRR1968317,2014-04,United Kingdom: Wales,,Homo sapiens,SAMN03478408,
SRR1968398,2014-08,United Kingdom: North of England,human,Homo sapiens,SAMN03478489,
SRR1968445,2015-02,,human,Homo sapiens,SAMN03478538,
SRR1968450,2015-02,,human,Homo sapiens,SAMN03478543,
SRR1968458,2014-08,United Kingdom: North of England,human,Homo sapiens,SAMN03478551,
SRR1968485,2014-04,United Kingdom: South of England,human,Homo sapiens,SAMN03478578,
SRR1968504,2014-11,United Kingdom: South of England,human,Homo sapiens,SAMN03478597,
SRR1968522,2014-04,United Kingdom: South of England,human,Homo sapiens,SAMN03478615,
SRR1968525,2015-02,United Kingdom: Midlands and East of England,food,,SAMN03478618,
SRR1968528,2014-06,,human,Homo sapiens,SAMN03478621,
SRR1968598,2014-07,United Kingdom: South of England,human,Homo sapiens,SAMN03478690,
SRR1968612,2015-01,United Kingdom: North of England,human,Homo sapiens,SAMN03478704,
SRR1968629,2015-02,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03478721,
SRR1968676,2014-11,United Kingdom: North of England,human,Homo sapiens,SAMN03478774,
SRR1968694,2014-04,United Kingdom: South of England,human,Homo sapiens,SAMN03478792,
SRR1968776,2014-08,United Kingdom: South of England,human,Homo sapiens,SAMN03478874,
SRR1968784,2014-11,United Kingdom: South of England,human,Homo sapiens,SAMN03478882,
SRR1968823,2014-07,United Kingdom: North of England,human,Homo sapiens,SAMN03478921,
SRR1968835,2014-07,United Kingdom: South of England,human,Homo sapiens,SAMN03478933,
SRR1968847,,,human,Homo sapiens,SAMN03478945,
SRR1968886,2015-01,United Kingdom: North of England,human,Homo sapiens,SAMN03478984,
SRR1968936,2014-11,United Kingdom: North of England,human,Homo sapiens,SAMN03479034,
SRR1968940,2015-02,United Kingdom: London,,Homo sapiens,SAMN03479038,
SRR1968964,2015-02,,human,Homo sapiens,SAMN03479062,
SRR1969066,2014-07,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03479160,
SRR1969071,,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03479164,
SRR1969149,2014-06,United Kingdom: Midlands and East of England,human,,SAMN03479226,
SRR1969166,2014-08,United Kingdom: London,human,Homo sapiens,SAMN03479243,
SRR1969202,2014-05,United Kingdom: North of England,,,SAMN03479279,
SRR1969207,2014-08,United Kingdom: South of England,human,Homo sapiens,SAMN03479284,
SRR1969218,2014-08,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03479295,
SRR1969253,2014-08,United Kingdom: North of England,human,Homo sapiens,SAMN03479330,
SRR19693185,2022-06,United Kingdom: United Kingdom,human,Homo sapiens,SAMN29151626,
SRR1969350,2014-07,United Kingdom: South of England,,,SAMN03479427,
SRR1969414,2014-10,United Kingdom: Midlands and East of England,human,Homo sapiens,SAMN03479491,
