#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	Min-same	Min-diff	BioSample	Assembly	Computed types
Salmonella enterica	N14-0029	"CFSAN079212","N14-0029","SRS3465882"	4,12:i:-	PDT000663593.1	2020-01-14T20:13:56Z	Switzerland	blood	clinical	6	8	SAMN08936528	GCA_009871695.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	N09-0850	"CFSAN079151","N09-0850","SRS3460019"	Typhimurium	PDT000663618.1	2020-01-14T20:18:37Z	Switzerland		environmental/other	24	22	SAMN08936725	GCA_009872185.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	N08-2826	"CFSAN079146","N08-2826","SRS3460022"	4,12:i:-	PDT000663619.1	2020-01-14T20:18:50Z	Switzerland		clinical	12	14	SAMN08936710	GCA_009872205.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS129533	"PNUSAS129533","SRS6008495"		PDT000664279.1	2020-01-16T22:31:16Z	USA		clinical	1	22	SAMN13874052	GCA_011267225.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	2016AM-2083	"2016AM-2083","SRS6009893"		PDT000664466.1	2020-01-17T14:29:22Z	USA		clinical	10	16	SAMN13876512	GCA_011359905.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2016AM-2281	"2016AM-2281","SRS6009931"		PDT000664479.1	2020-01-17T14:29:27Z	USA		clinical	7	9	SAMN13876597	GCA_011211785.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS129870	"PNUSAS129870","SRS6012648"		PDT000665067.1	2020-01-18T00:52:55Z	USA		clinical	1	6	SAMN13878882	GCA_011265005.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS130707	"PNUSAS130707","SRS6054976"		PDT000669054.1	2020-01-24T22:11:37Z	USA		clinical	6	6	SAMN13909312	GCA_011199735.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS130820	"PNUSAS130820","SRS6058359"		PDT000669303.1	2020-01-24T22:12:57Z	USA		clinical	6	7	SAMN13916372	GCA_011220005.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS22026747	"FSIS22026747","SRS6062583"	I4,[5],12:i-	PDT000669793.1	2020-01-26T05:10:52Z	USA:MI	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	13	9	SAMN13923396	GCA_011219365.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS130962	"PNUSAS130962","SRS6064139"		PDT000669813.1	2020-01-26T05:10:57Z	USA		clinical	0	2	SAMN13924701	GCA_011203235.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	2016AM-3355	"2016AM-3355","SRS6067838"		PDT000671412.1	2020-01-27T21:13:00Z	USA		clinical	7	8	SAMN13929935	GCA_011273605.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	877268	"877268","877268.biosample","SRS6073938"	Typhimurium	PDT000672004.1	2020-01-29T06:10:37Z	United Kingdom: United Kingdom	human	clinical	6	10	SAMN13937735	GCA_011336985.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	877291	"877291","877291.biosample","SRS6073939"	Salmonella Typhimurium - monophasic	PDT000672005.1	2020-01-29T06:10:37Z	United Kingdom: United Kingdom	human	clinical	2	18	SAMN13937737	GCA_011336885.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS131864	"PNUSAS131864","SRS6077066"		PDT000672091.1	2020-01-29T18:11:59Z	USA		clinical	1	4	SAMN13940574	GCA_011336565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	MA.01-01546	"ERS2851243","MA.01-01546","ff7d8b50-3989-11e7-8ae3-3c4a9275d6c8"		PDT000674462.1	2020-02-01T06:12:20Z						SAMEA5039499	GCA_011221355.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	FSIS12028190	"FSIS12028190","SRS6098728"	I4,[5],12:i-	PDT000677737.1	2020-02-04T18:12:15Z	USA:PA	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	17	3	SAMN13977769	GCA_011234335.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS133151	"PNUSAS133151","SRS6099591"		PDT000677873.1	2020-02-04T21:12:54Z	USA		clinical	1	3	SAMN13991625	GCA_011351045.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS133164	"PNUSAS133164","SRS6102662"		PDT000678022.1	2020-02-05T01:11:20Z	USA		clinical	3	6	SAMN13999488	GCA_011352305.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS133178	"PNUSAS133178","SRS6102671"		PDT000678030.1	2020-02-05T01:11:22Z	USA		clinical	3	7	SAMN13999490	GCA_011299755.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS133241	"PNUSAS133241","SRS6106401"		PDT000678173.1	2020-02-05T17:11:02Z	USA		clinical	7	10	SAMN14002663	GCA_011236895.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	MA.GW_S01293-09	"07807a60-398a-11e7-8ae3-3c4a9275d6c8","ERS2850181","MA.GW_S01293-09"		PDT000678949.1	2020-02-06T20:12:52Z						SAMEA5038436	GCA_011350325.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	MA.JE_S09-001002	"0a057790-398a-11e7-8ae3-3c4a9275d6c8","ERS2850245","MA.JE_S09-001002"		PDT000679091.1	2020-02-06T20:13:34Z						SAMEA5038500	GCA_011343585.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS090676	"PNUSAS090676","SRS6111806"		PDT000679163.1	2020-02-06T20:13:55Z	USA		clinical	2	13	SAMN14050795	GCA_011304975.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS12028334	"FSIS12028334","SRS6113802"	I4,[5],12:i-	PDT000679313.1	2020-02-06T20:14:44Z	USA:MD	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	7	7	SAMN14051345	GCA_011248475.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	882862	"882862","882862.biosample","SRS6122884"	Typhimurium	PDT000679917.1	2020-02-09T06:10:14Z	United Kingdom: United Kingdom	human	clinical	0	23	SAMN14071255	GCA_011380885.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	PNUSAS133913	"PNUSAS133913","SRS6127196"		PDT000682150.1	2020-02-10T18:27:08Z	USA		clinical	0	7	SAMN14079057	GCA_011493645.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS133976	"PNUSAS133976","SRS6128420"		PDT000682234.1	2020-02-10T20:10:41Z	USA		clinical	2	5	SAMN14080132	GCA_011489005.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS134552	"PNUSAS134552","SRS6141222"		PDT000683050.1	2020-02-13T17:14:21Z	USA		clinical	4	10	SAMN14096289	GCA_011498265.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS12028517	"FSIS12028517","SRS6146222"	I4,[5],12:i-	PDT000683217.1	2020-02-14T01:11:00Z	USA:PA	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	4	2	SAMN14099816	GCA_010993395.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	MA.1103R13967	"ERS4278549","MA.1103R13967","d23eb570-3988-11e7-8ae3-3c4a9275d6c8"		PDT000683985.1	2020-02-15T04:16:10Z						SAMEA6514125	GCA_011799645.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	MA.1103R13977	"ERS4278575","MA.1103R13977","d29783d0-3988-11e7-8ae3-3c4a9275d6c8"		PDT000683989.1	2020-02-15T04:16:11Z						SAMEA6514151	GCA_011777905.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	MA.1108R14583	"ERS4278620","MA.1108R14583","d52a3ca0-3988-11e7-8ae3-3c4a9275d6c8"		PDT000684104.1	2020-02-15T04:16:51Z						SAMEA6514197	GCA_011585405.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	MA.MC_05-0654	"009e5a10-3989-11e7-8ae3-3c4a9275d6c8","ERS4279055","MA.MC_05-0654"		PDT000684528.1	2020-02-15T04:19:16Z						SAMEA6514632	GCA_011782805.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	MA.BD-OM-2008-11-007351	"08389c40-3989-11e7-8ae3-3c4a9275d6c8","ERS4279115","MA.BD-OM-2008-11-007351"		PDT000684584.1	2020-02-15T04:19:33Z						SAMEA6514692	GCA_011779445.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	MA.BM_SE07/18	"09263090-3989-11e7-8ae3-3c4a9275d6c8","ERS4279138","MA.BM_SE07/18"		PDT000684609.1	2020-02-15T04:19:41Z						SAMEA6514715	GCA_011784205.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	MA.BM_SE10/22	"0a464690-3989-11e7-8ae3-3c4a9275d6c8","ERS4279170","MA.BM_SE10/22"		PDT000684638.1	2020-02-15T04:19:49Z						SAMEA6514747	GCA_011783185.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	MA.BM_SE10/72	"0a9725b0-3989-11e7-8ae3-3c4a9275d6c8","ERS4279177","MA.BM_SE10/72"		PDT000684646.1	2020-02-15T04:19:51Z						SAMEA6514754	GCA_011809265.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	MA.MC_07-0817	"1ad6d880-3989-11e7-8ae3-3c4a9275d6c8","ERS4279288","MA.MC_07-0817"		PDT000684767.1	2020-02-15T04:20:29Z						SAMEA6514865	GCA_011784185.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	MA.BM_SE07/13	"1af18c70-3989-11e7-8ae3-3c4a9275d6c8","ERS4279291","MA.BM_SE07/13"		PDT000684770.1	2020-02-15T04:20:30Z						SAMEA6514868	GCA_011785125.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	MA.BM_SE10/21	"1c6dcc30-3989-11e7-8ae3-3c4a9275d6c8","ERS4279331","MA.BM_SE10/21"		PDT000684809.1	2020-02-15T04:20:42Z						SAMEA6514908	GCA_011786645.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	MA.MC_06-0296	"26e4a170-3989-11e7-8ae3-3c4a9275d6c8","ERS4279443","MA.MC_06-0296"		PDT000685178.1	2020-02-15T07:19:08Z						SAMEA6515021	GCA_011793725.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	MA.JE_S09-000615	"27bf9820-3989-11e7-8ae3-3c4a9275d6c8","ERS4279463","MA.JE_S09-000615"		PDT000685198.1	2020-02-15T07:19:19Z						SAMEA6515041	GCA_011792435.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	MA.BM_SE10/6	"36c80370-3989-11e7-8ae3-3c4a9275d6c8","ERS4279603","MA.BM_SE10/6"		PDT000685219.1	2020-02-15T07:19:27Z						SAMEA6515181	GCA_011673225.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	MA.JE_S09-001420	"36f04bf0-3989-11e7-8ae3-3c4a9275d6c8","ERS4279605","MA.JE_S09-001420"		PDT000685223.1	2020-02-15T07:19:29Z						SAMEA6515183	GCA_011793945.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	MA.BM_SE10/23	"371957c0-3989-11e7-8ae3-3c4a9275d6c8","ERS4279610","MA.BM_SE10/23"		PDT000685227.1	2020-02-15T07:19:30Z						SAMEA6515188	GCA_011791665.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	MA.JM_07/31	"380f5080-3989-11e7-8ae3-3c4a9275d6c8","ERS4279591","MA.JM_07/31"		PDT000685250.1	2020-02-15T07:19:39Z						SAMEA6515169	GCA_011792365.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS134897	"PNUSAS134897","SRS6159311"		PDT000687303.1	2020-02-18T18:10:32Z	USA		clinical	0	7	SAMN14125054	GCA_011631865.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS134898	"PNUSAS134898","SRS6159314"		PDT000687306.1	2020-02-18T18:10:33Z	USA		clinical	2	5	SAMN14125055	GCA_011648375.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS134896	"PNUSAS134896","SRS6159318"		PDT000687310.1	2020-02-18T18:10:34Z	USA		clinical	0	7	SAMN14125057	GCA_011632385.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS134904	"PNUSAS134904","SRS6159334"		PDT000687325.1	2020-02-18T18:10:38Z	USA		clinical	1	5	SAMN14125082	GCA_011648195.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS135188	"PNUSAS135188","SRS6162987"		PDT000687672.1	2020-02-19T19:07:20Z	USA		clinical	11	20	SAMN14130050	GCA_010999935.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS135342	"PNUSAS135342","SRS6169317"		PDT000687750.1	2020-02-19T19:07:44Z	USA		clinical	1	4	SAMN14136344	GCA_011000095.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS135329	"PNUSAS135329","SRS6169328"		PDT000687761.1	2020-02-19T19:07:47Z	USA		clinical	6	7	SAMN14136384	GCA_011006605.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS135281	"PNUSAS135281","SRS6169337"		PDT000687770.1	2020-02-19T19:07:50Z	USA		clinical	5	11	SAMN14136400	GCA_010999695.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS135381	"PNUSAS135381","SRS6171040"		PDT000687876.1	2020-02-19T23:11:02Z	USA		clinical	3	6	SAMN14138413	GCA_010984335.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CFSAN094862	"CFSAN094862","SRS6178624"		PDT000688180.1	2020-02-20T19:10:06Z	USA:PA	water	environmental/other	2	13	SAMN14145671	GCA_011642595.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	890457	"890457","890457.biosample","SRS6195653"	Salmonella Typhimurium - monophasic	PDT000689229.1	2020-02-25T19:18:12Z	United Kingdom: United Kingdom	human	clinical	0	11	SAMN14161850	GCA_011701995.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS014847	"PNCS014847","SRS6216210"	4,[5],12:i:-	PDT000690634.1	2020-02-26T00:12:18Z	Canada	stool	clinical	0	17	SAMN14146126	GCA_011654935.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS136358	"PNUSAS136358","SRS6223525"		PDT000691143.1	2020-02-27T02:11:21Z	USA		clinical	1	5	SAMN14217427	GCA_011702255.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS136359	"PNUSAS136359","SRS6223528"		PDT000691146.1	2020-02-27T02:11:22Z	USA		clinical	3	6	SAMN14217426	GCA_011689315.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS136726	"PNUSAS136726","SRS6234523"		PDT000692318.1	2020-02-29T00:10:24Z	USA		clinical	7	8	SAMN14251472	GCA_011325095.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	MA.1002R12585	"7921c040-3988-11e7-8ae3-3c4a9275d6c8","ERS2022002","MA.1002R12585"		PDT000692489.1	2020-03-01T00:10:47Z						SAMEA104404060		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS014876	"PNCS014876","SRS6239545"	4,[5],12:i:-	PDT000702917.1	2020-03-03T23:20:03Z	Canada	stool	clinical	19	21	SAMN14219680	GCA_011386055.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS015142	"13-0313","PNCS015142","SRS6240040"	4,[5],12:i:-	PDT000703065.1	2020-03-03T23:21:04Z	Canada	stool	clinical	5	5	SAMN14220136	GCA_011386575.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS137317	"PNUSAS137317","SRS6249510"		PDT000703302.1	2020-03-03T23:22:19Z	USA		clinical	0	3	SAMN14272824	GCA_011505265.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS015294	"PNCS015294","SRS6249354"	4,[5],12:i:-	PDT000703618.1	2020-03-04T02:17:50Z	Canada	stool	clinical	19	21	SAMN14220419	GCA_011255215.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS015367	"PNCS015367","SRS6249590"	4,[5],12:i:-	PDT000703636.1	2020-03-04T02:17:59Z	Canada	stool	clinical	6	13	SAMN14220622	GCA_011378585.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS015363	"PNCS015363","SRS6249552"	4,[5],12:i:-	PDT000703674.1	2020-03-04T02:18:17Z	Canada	stool	clinical	13	18	SAMN14220618	GCA_011387915.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	895872	"895872","895872.biosample","SRS6249016"	Typhimurium	PDT000705803.1	2020-03-04T07:14:50Z	United Kingdom: United Kingdom	human	clinical	0	23	SAMN14271163	GCA_011384565.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	FSIS22027331	"FSIS22027331","SRS6306677"	I4,[5],12:i-	PDT000708650.1	2020-03-11T23:15:36Z	USA:MI	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	6	8	SAMN14360779	GCA_011512265.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	903525	"903525","903525.biosample","SRS6349660"	Salmonella Typhimurium - monophasic	PDT000711270.1	2020-03-21T06:12:30Z	United Kingdom: United Kingdom	human	clinical	10	11	SAMN14418756	GCA_011730155.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	896028	"896028","896028.biosample","SRS6350674"	Salmonella Typhimurium - monophasic	PDT000711490.1	2020-03-22T07:15:57Z	United Kingdom: United Kingdom	human	clinical	8	3	SAMN14420813	GCA_011726155.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	898904	"898904","898904.biosample","SRS6350797"	Typhimurium	PDT000711492.1	2020-03-22T07:15:57Z	United Kingdom: United Kingdom	food	environmental/other	1	10	SAMN14420806	GCA_011727435.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	898912	"898912","898912.biosample","SRS6350807"	Typhimurium	PDT000711502.1	2020-03-22T07:16:00Z	United Kingdom: United Kingdom	food	environmental/other	1	11	SAMN14420809	GCA_011727535.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	895975	"895975","895975.biosample","SRS6351875"	Salmonella Typhimurium - monophasic	PDT000712172.1	2020-03-23T06:20:00Z	United Kingdom: United Kingdom	human	clinical	3	11	SAMN14421998	GCA_011726255.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	909692	"909692","909692.biosample","SRS6372355"	Salmonella Typhimurium - monophasic	PDT000713017.1	2020-03-25T06:10:44Z	United Kingdom: United Kingdom	human	clinical	17	17	SAMN14443948	GCA_011746965.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	909696	"909696","909696.biosample","SRS6372409"	Typhimurium	PDT000713054.1	2020-03-25T06:10:53Z	United Kingdom: United Kingdom	human	clinical	0	23	SAMN14443979	GCA_011745265.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	905488	"905488","905488.biosample","SRS6372428"	Salmonella Typhimurium - monophasic	PDT000713071.1	2020-03-25T06:10:58Z	United Kingdom: United Kingdom	human	clinical	0	12	SAMN14443986	GCA_011745465.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	903529	"903529","903529.biosample","SRS6372697"	Salmonella Typhimurium - monophasic	PDT000713123.1	2020-03-25T06:11:12Z	United Kingdom: United Kingdom	human	clinical	1	21	SAMN14444105	GCA_011746025.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS139875	"PNUSAS139875","SRS6376174"		PDT000714212.1	2020-03-25T18:13:48Z	USA		clinical	14	14	SAMN14447510	GCA_011754675.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	ST101	"S101","SRS6378184","ST101"	Typhimurium	PDT000720699.1	2020-04-06T13:10:48Z	China:Shanghai	Diarrheal patient	clinical	6	16	SAMN14450166	GCA_012051385.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS142351	"PNUSAS142351","SRS6512453"		PDT000724698.1	2020-04-21T18:11:55Z	USA		clinical	4	7	SAMN14653848	GCA_014583695.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS22027857	"FSIS22027857","SRS6528283"	4,[5],12:i:-	PDT000725400.1	2020-04-23T21:13:12Z	USA:KY	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	0	7	SAMN14681159	GCA_014788245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	939298	"939298","939298.biosample","SRS6533746"	Salmonella Typhimurium - monophasic	PDT000725855.1	2020-04-25T05:12:28Z	United Kingdom: United Kingdom	human	clinical	3	3	SAMN14692093		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	941452	"941452","941452.biosample","SRS6576212"	Salmonella Typhimurium - monophasic	PDT000729579.1	2020-05-01T05:12:45Z	United Kingdom: United Kingdom	human	clinical	5	13	SAMN14783420		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	942291	"942291","942291.biosample","SRS6588290"	Salmonella Typhimurium - monophasic	PDT000730529.1	2020-05-05T05:14:33Z	United Kingdom: United Kingdom	human	clinical	0	22	SAMN14829584		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	941929	"941929","941929.biosample","SRS6588294"	Typhimurium	PDT000730533.1	2020-05-05T05:14:34Z	United Kingdom: United Kingdom	human	clinical	7	31	SAMN14829586	GCA_012975025.1	antigen_formula=4:i:1,2,serotype=Typhimurium
Salmonella enterica	942814	"942814","942814.biosample","SRS6616095"	Salmonella Typhimurium - monophasic	PDT000733693.1	2020-05-09T04:12:43Z	United Kingdom: United Kingdom	human	clinical	6	16	SAMN14858036		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS004973	"PNCS004973","SRS6645523"		PDT000734309.1	2020-05-11T21:21:40Z	Canada	stool	clinical	11	5	SAMN12993848	GCA_013097775.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS144258	"PNUSAS144258","SRS6652686"		PDT000734787.1	2020-05-12T23:22:03Z	USA		clinical	5	9	SAMN14907157	GCA_013092865.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica		"2014LSAL05406","ERS3014112"		PDT000735376.1	2020-05-14T20:22:21Z		10 - Aube				SAMEA5206640		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	943113	"943113","943113.biosample","SRS6661520"	Salmonella Typhimurium - monophasic	PDT000735478.1	2020-05-15T05:20:59Z	United Kingdom: United Kingdom	human	clinical	5	12	SAMN14928027		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS145043	"PNUSAS145043","SRS6692304"		PDT000743711.1	2020-05-22T01:23:20Z	USA		clinical	1	8	SAMN14994162	GCA_013145545.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	945420	"945420","945420.biosample","SRS6692263"	Salmonella Typhimurium - monophasic	PDT000743798.1	2020-05-22T05:25:56Z	United Kingdom: United Kingdom	human	clinical	5	15	SAMN14994090		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	945374	"945374","945374.biosample","SRS6692269"	Salmonella Typhimurium - monophasic	PDT000743801.1	2020-05-22T05:25:58Z	United Kingdom: United Kingdom	human	clinical	8	13	SAMN14993986		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
