"","id","Isolation source","Year","Source","Continent"
"2328","SRR12770142","other","2020","Environmental/Others","Europe"
"2329","SRR12770152","human","2020","Clinical","Europe"
"2330","SRR12770163","other","2020","Environmental/Others","Europe"
"2331","SRR12770166","human","2020","Clinical","Europe"
"2332","SRR12770173","other","2020","Environmental/Others","Europe"
"2333","SRR12770219","other","2020","Environmental/Others","Europe"
"2334","SRR12770243","other","2020","Environmental/Others","Europe"
"2335","SRR12770270","human","2020","Clinical","Europe"
"2336","SRR12775692","human","2020","Clinical","Europe"
"2337","SRR12775703","human","2020","Clinical","Europe"
"2338","SRR12781464",NA,"2020","Clinical","North America"
"2339","SRR12799273","Product-Raw-Intact-Pork","2020","Environmental/Others","North America"
"2340","SRR12806930","human","2020","Clinical","Europe"
"2341","SRR12817765","Product-Raw-Intact-Pork","2020","Environmental/Others","North America"
"2342","SRR12817813","Product-Raw-Intact-Pork","2020","Environmental/Others","North America"
"2343","SRR12819711","human","2020","Clinical","Europe"
"2344","SRR12826363","human","2020","Clinical","Europe"
"2345","SRR12826366","human","2020","Clinical","Europe"
"2346","SRR12826918","human","2020","Clinical","Europe"
"2347","SRR12826957","human","2020","Clinical","Europe"
"2348","SRR12841102","Tissue pool (Bos taurus)","2020","Environmental/Others","North America"
"2349","SRR12887411","human","2020","Clinical","Europe"
"2350","SRR12899010","Colon (Sus scrofa domesticus)","2020","Environmental/Others","North America"
"2351","SRR12900614",NA,"2020","Clinical","North America"
"2352","SRR12916515","human","2020","Clinical","Europe"
"2353","SRR12916551","human","2020","Clinical","Europe"
"2354",NA,"stool","2020","Clinical","Europe"
"2355","SRR12938533",NA,"2020","Clinical","North America"
"2356","SRR12982520",NA,"2020","Clinical","North America"
"2357","SRR12982330","human","2020","Clinical","Europe"
"2358","SRR13000270",NA,"2020","Clinical","North America"
"2359","SRR13008678",NA,"2020","Clinical","North America"
"2360","SRR13008648","human","2020","Clinical","Europe"
"2361","SRR13009796",NA,"2020","Clinical","North America"
"2362","SRR13009799",NA,"2020","Clinical","North America"
"2363","SRR13020547","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2020","Environmental/Others","North America"
"2364","SRR13044284",NA,"2020","Clinical","North America"
"2365","SRR13059424",NA,"2020","Clinical","North America"
"2366","SRR13058114","human","2020","Clinical","Europe"
"2367","SRR13058141","human","2020","Clinical","Europe"
"2368","SRR13061489","human","2020","Clinical","Europe"
"2369","SRR13066514",NA,"2020","Clinical","North America"
"2370","SRR13080729",NA,"2020","Clinical","North America"
"2371","SRR13084427","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2020","Environmental/Others","North America"
"2372","SRR13088113",NA,"2020","Clinical","North America"
"2373","SRR13091359",NA,"2020","Clinical","North America"
"2374","SRR13093960",NA,"2020","Clinical","North America"
"2375","SRR13094238","Product-Raw-Intact-Pork","2020","Environmental/Others","North America"
"2376","SRR13094255","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2020","Environmental/Others","North America"
"2377","DRR107042",NA,"2020","Environmental/Others","Asia"
"2378","DRR107049",NA,"2020","Environmental/Others","Asia"
"2379","DRR107051",NA,"2020","Environmental/Others","Asia"
"2380","DRR107050",NA,"2020","Environmental/Others","Asia"
"2381","DRR107058",NA,"2020","Environmental/Others","Europe"
"2382","DRR107059",NA,"2020","Environmental/Others","Europe"
"2383","SRR12284214",NA,"2020","Environmental/Others","Europe"
"2384","SRR12284217",NA,"2020","Environmental/Others","Europe"
"2385","SRR12284218",NA,"2020","Environmental/Others","Europe"
"2386","SRR12284219",NA,"2020","Environmental/Others","Europe"
"2387","SRR12284222",NA,"2020","Environmental/Others","Europe"
"2388","SRR13128522","human","2020","Clinical","Europe"
"2389","SRR13159551","human","2020","Clinical","Europe"
"2390","SRR11875311","pig","2020","Environmental/Others","Europe"
"2391","SRR11875314","pig","2020","Environmental/Others","Europe"
"2392","SRR11875319","pig","2020","Environmental/Others","Europe"
"2393","SRR11875320","pig","2020","Environmental/Others","Europe"
"2394","SRR11875321","pig","2020","Environmental/Others","Europe"
"2395","SRR11875323","pig","2020","Environmental/Others","Europe"
"2396","SRR11875324","pig","2020","Environmental/Others","Europe"
"2397","SRR11875326","pig","2020","Environmental/Others","Europe"
"2398","SRR11875328","pig","2020","Environmental/Others","Europe"
"2399","SRR11875330","pig","2020","Environmental/Others","Europe"
"2400","SRR11875333","pig","2020","Environmental/Others","Europe"
"2401","SRR11875336","pig","2020","Environmental/Others","Europe"
"2402","SRR11875339","pig","2020","Environmental/Others","Europe"
"2403","SRR11875340","pig","2020","Environmental/Others","Europe"
"2404","SRR11875341","pig","2020","Environmental/Others","Europe"
"2405","SRR11875342","pig","2020","Environmental/Others","Europe"
"2406","SRR11875343","pig","2020","Environmental/Others","Europe"
"2407","SRR11875349","pig","2020","Environmental/Others","Europe"
"2408","SRR11875350","pig","2020","Environmental/Others","Europe"
"2409","SRR11875356","pig","2020","Environmental/Others","Europe"
"2410","SRR11875359","pig","2020","Environmental/Others","Europe"
"2411","SRR13168939",NA,"2020","Clinical","North America"
"2412","SRR6128341","human","2020","Clinical","Europe"
"2413","SRR6128343","human","2020","Clinical","Europe"
"2414","SRR6128344","human","2020","Clinical","Europe"
"2415","SRR6128347","human","2020","Clinical","Europe"
"2416","SRR6128349","human","2020","Clinical","Europe"
"2417","SRR6128350","human","2020","Clinical","Europe"
"2418","SRR6128351","human","2020","Clinical","Europe"
"2419","SRR6128357","human","2020","Clinical","Europe"
"2420","SRR6128359","human","2020","Clinical","Europe"
"2421","SRR6128364","human","2020","Clinical","Europe"
"2422","SRR6128366","human","2020","Clinical","Europe"
"2423","SRR13200045","human","2020","Clinical","Europe"
"2424","SRR13203004","stool","2020","Clinical","North America"
"2425","SRR13202536","human","2020","Clinical","Europe"
"2426","SRR13202538","human","2020","Clinical","Europe"
"2427","SRR13208414",NA,"2020","Clinical","North America"
"2428","SRR13209786","stool","2020","Clinical","North America"
"2429","SRR13218771","Product-Raw-Intact-Pork","2020","Environmental/Others","North America"
"2430","SRR13221233",NA,"2020","Clinical","North America"
"2431","SRR13238733",NA,"2020","Clinical","North America"
"2432","ERR4399091","Swine, Livestock, PIG","2020","Environmental/Others","Europe"
"2433","ERR4399644","human","2020","Clinical","Europe"
"2434","ERR4400225","human","2020","Clinical","Europe"
"2435","ERR4401015","Equine, Livestock, EQ_HORSE","2020","Environmental/Others","Europe"
"2436","ERR4401503","Human, Faeces","2020","Clinical","Europe"
"2437","ERR4401545","Human, Faeces","2020","Clinical","Europe"
"2438","ERR4401945","Plant, Environment, OTHER_VEG_MINERAL","2020","Environmental/Others","Europe"
"2439","ERR4413494","human","2020","Clinical","Europe"
"2440","SRR13245290","Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork","2020","Environmental/Others","North America"
"2441","SRR13254126",NA,"2020","Clinical","North America"
"2442","SRR13261190",NA,"2020","Clinical","North America"
"2443","SRR13282125",NA,"2020","Clinical","Others"
"2444","SRR13284897",NA,"2020","Clinical","Others"
"2445","SRR13284916",NA,"2020","Clinical","Others"
"2446","SRR13290185","human","2020","Clinical","Europe"
"2447","SRR13295830",NA,"2020","Clinical","North America"
"2448","SRR13318045",NA,"2020","Clinical","North America"
"2449","SRR13308455","human","2020","Clinical","Europe"
"2450","SRR13325266",NA,"2020","Clinical","Others"
"2451","SRR13330731",NA,"2020","Clinical","Others"
"2452","SRR13332538","human","2020","Clinical","Europe"
"2453","SRR13357453",NA,"2021","Clinical","North America"
"2454","SRR13362214","human","2021","Clinical","Europe"
"2455","SRR6943389","environmental","2021","Environmental/Others","Europe"
"2456","SRR6943390","feces","2021","Clinical","Europe"
"2457","SRR6943391","environmental","2021","Environmental/Others","Europe"
"2458","SRR6943392","environmental","2021","Environmental/Others","Europe"
"2459","SRR6943393","environmental","2021","Environmental/Others","Europe"
"2460","SRR6943394","environmental","2021","Environmental/Others","Europe"
"2461","SRR6943395","water","2021","Environmental/Others","Europe"
"2462","SRR6943396","environmental","2021","Environmental/Others","Europe"
"2463","SRR6943398","environmental","2021","Environmental/Others","Europe"
"2464","SRR6943399","water","2021","Environmental/Others","Europe"
"2465","SRR6943401","feces","2021","Clinical","Europe"
"2466","SRR6943402","feces","2021","Clinical","Europe"
"2467","SRR6943403","environmental","2021","Environmental/Others","Europe"
"2468","SRR6943404","environmental","2021","Environmental/Others","Europe"
"2469","SRR6943407","feces","2021","Clinical","Europe"
"2470","SRR6943408","environmental","2021","Environmental/Others","Europe"
"2471","SRR6943409","environmental","2021","Environmental/Others","Europe"
"2472","SRR6943411","environmental","2021","Environmental/Others","Europe"
"2473","SRR6943412","environmental","2021","Environmental/Others","Europe"
"2474","SRR6943413","environmental","2021","Environmental/Others","Europe"
"2475","SRR6943414","environmental","2021","Environmental/Others","Europe"
"2476","SRR6943415","feces","2021","Clinical","Europe"
"2477","SRR6943418","feces","2021","Clinical","Europe"
"2478","SRR6943419","feces","2021","Clinical","Europe"
"2479","SRR6943423","feces","2021","Clinical","Europe"
"2480","SRR6943426","water","2021","Environmental/Others","Europe"
"2481","SRR6943428","environmental","2021","Environmental/Others","Europe"
"2482","SRR6943429","feed","2021","Environmental/Others","Europe"
"2483","SRR6943432","water","2021","Environmental/Others","Europe"
"2484","SRR6943433","environmental","2021","Environmental/Others","Europe"
"2485","SRR6943434","environmental","2021","Environmental/Others","Europe"
"2486","SRR6943435","environmental","2021","Environmental/Others","Europe"
"2487","SRR6943436","environmental","2021","Environmental/Others","Europe"
"2488","SRR6943437","water","2021","Environmental/Others","Europe"
"2489","SRR6943443","water","2021","Environmental/Others","Europe"
"2490","SRR6943444","feces","2021","Clinical","Europe"
"2491","SRR6943445","environmental","2021","Environmental/Others","Europe"
"2492","SRR6943446","feces","2021","Clinical","Europe"
"2493","SRR6943447","environmental","2021","Environmental/Others","Europe"
"2494","SRR6943449","environmental","2021","Environmental/Others","Europe"
"2495","SRR6943450","environmental","2021","Environmental/Others","Europe"
"2496","SRR6943451","feces","2021","Clinical","Europe"
"2497","SRR6943452","environmental","2021","Environmental/Others","Europe"
"2498","SRR6943453","water","2021","Environmental/Others","Europe"
"2499","SRR6943454","feces","2021","Clinical","Europe"
"2500","SRR6943455","environmental","2021","Environmental/Others","Europe"
"2501","SRR6943458","environmental","2021","Environmental/Others","Europe"
"2502","SRR6943460","feces","2021","Clinical","Europe"
"2503","SRR6943461","feces","2021","Clinical","Europe"
"2504","SRR6943465","environmental","2021","Environmental/Others","Europe"
"2505","SRR6943466","feces","2021","Clinical","Europe"
"2506","SRR6943467","feces","2021","Clinical","Europe"
"2507","SRR6943468","feed","2021","Environmental/Others","Europe"
"2508","SRR6943469","environmental","2021","Environmental/Others","Europe"
"2509","SRR6943470","feces","2021","Clinical","Europe"
"2510","SRR6943471","feces","2021","Clinical","Europe"
"2511","SRR6943472","feed","2021","Environmental/Others","Europe"
"2512","SRR6943473","environmental","2021","Environmental/Others","Europe"
"2513","SRR6943474","feces","2021","Clinical","Europe"
"2514","SRR6943475","feces","2021","Clinical","Europe"
"2515","SRR6943476","environmental","2021","Environmental/Others","Europe"
"2516","SRR6943477","water","2021","Environmental/Others","Europe"
"2517","SRR6943478","feces","2021","Clinical","Europe"
"2518","SRR6943479","feces","2021","Clinical","Europe"
"2519","SRR6943480","environmental","2021","Environmental/Others","Europe"
"2520","SRR6943481","environmental","2021","Environmental/Others","Europe"
"2521","SRR6943482","environmental","2021","Environmental/Others","Europe"
"2522","SRR6943483","feed","2021","Environmental/Others","Europe"
"2523","SRR6943484","water","2021","Environmental/Others","Europe"
"2524","SRR6943485","water","2021","Environmental/Others","Europe"
"2525","SRR6943486","environmental","2021","Environmental/Others","Europe"
"2526","SRR6943487","environmental","2021","Environmental/Others","Europe"
"2527","SRR6943488","soybean meal","2021","Environmental/Others","Europe"
"2528","SRR6943489","environmental","2021","Environmental/Others","Europe"
"2529","SRR6943490","water","2021","Environmental/Others","Europe"
"2530","SRR6943491","feed","2021","Environmental/Others","Europe"
"2531","SRR6943492","feces","2021","Clinical","Europe"
"2532","SRR6943493","water","2021","Environmental/Others","Europe"
"2533","SRR6943495","environmental","2021","Environmental/Others","Europe"
"2534","SRR6943496","environmental","2021","Environmental/Others","Europe"
"2535","SRR6943497","environmental","2021","Environmental/Others","Europe"
"2536","SRR6943499","feces","2021","Clinical","Europe"
"2537","SRR6943502","environmental","2021","Environmental/Others","Europe"
"2538","SRR6943503","feces","2021","Clinical","Europe"
"2539","SRR6943504","environmental","2021","Environmental/Others","Europe"
"2540","SRR6943505","environmental","2021","Environmental/Others","Europe"
"2541","SRR6943506","wheat","2021","Environmental/Others","Europe"
"2542","SRR6943507","dry sow meal","2021","Environmental/Others","Europe"
"2543","SRR6943508","dry sow pellets","2021","Environmental/Others","Europe"
