FILE,SCHEME,ST,aroC,dnaN,hemD,hisD,purE,sucA,thrA
SRR6114089,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6114096,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6114101,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6114104,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6114171,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116788,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116791,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116798,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116802,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116805,senterica_achtman_2,-,667?,19,12,9,5,9,2
SRR6116806,senterica_achtman_2,-,1387?,19,12,9,5,9,2
SRR6116810,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116892,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116896,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116905,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116907,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116908,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116915,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116929,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116930,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116931,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116937,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116953,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116963,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116964,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116965,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116967,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116969,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116974,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116977,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6116980,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117469,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117470,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117476,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117497,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117514,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117517,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117640,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117644,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117746,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117747,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117750,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117751,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117752,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117759,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117779,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117784,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117787,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117789,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117794,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117799,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117804,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117806,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117809,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117826,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117830,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117836,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117838,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117839,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117843,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117846,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117847,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6117854,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6128341,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6128343,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6128344,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6128347,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6128349,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6128350,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6128351,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6128357,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6128359,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6128364,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6128366,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6134083,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6143728,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6192435,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6289911,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6299372,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6310503,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6345568,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6353959,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6371626,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6386384,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6386387,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6439963,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6457883,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6481031,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6484715,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6514596,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6627714,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6650944,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6682076,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6703629,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6703765,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6740048,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6793649,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6808662,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6868299,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6870489,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6876253,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6881358,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6895894,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6920153,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6940275,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943389,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943390,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943391,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943392,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943393,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943394,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943395,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943396,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943398,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943399,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943401,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943402,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943403,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943404,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943407,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943408,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943409,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943411,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943412,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943413,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943414,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943415,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943418,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943419,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943423,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943426,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943428,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943429,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943432,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943433,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943434,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943435,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943436,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943437,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943443,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943444,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943445,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943446,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943447,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943449,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943450,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943451,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943452,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943453,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943454,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943455,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943458,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943460,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943461,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943465,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943466,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943467,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943468,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943469,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943470,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943471,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943472,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943473,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943474,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943475,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943476,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943477,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943478,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943479,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943480,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943481,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943482,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943483,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943484,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943485,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943486,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943487,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943488,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943489,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943490,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943491,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943492,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943493,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943495,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943496,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943497,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943502,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943503,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943504,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943505,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943506,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943507,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943508,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943516,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943517,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943518,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943519,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943520,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943521,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943522,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943523,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943524,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6943525,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6984314,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6984423,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR6994862,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7046166,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7056862,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7108597,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7122582,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7123280,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7130341,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7140675,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7159876,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7159886,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7170345,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7170413,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7170530,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7172554,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7179432,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7180162,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7184559,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7184564,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7184601,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7187117,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7187233,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7187278,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7187903,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7187928,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7187991,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7187993,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7191733,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7191876,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7192216,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7193934,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7204162,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7204179,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7204349,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7204382,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7204610,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7209520,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7209580,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7215954,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7216046,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7218464,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7221296,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7221396,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7221418,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7223202,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7223252,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7236100,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7236104,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7236719,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7237464,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7249860,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7251045,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7251504,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7253201,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7253203,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7253206,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7257138,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7267912,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7269042,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7275028,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7275086,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7275141,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7277772,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7277815,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7277890,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7278079,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7284354,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7284371,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7285686,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7285744,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7285787,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7285868,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7285912,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7286686,senterica_achtman_2,4877,10,19,12,9,5,9,890
SRR7286815,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7286833,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7286835,senterica_achtman_2,-,~10,19,12,9,5,9,2
SRR7286877,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7286938,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7291935,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7292669,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7292707,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7292946,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7292959,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7292971,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7292992,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7297953,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7297981,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7299094,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7299159,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7300340,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7310605,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7343683,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7343908,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7348467,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7348935,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7349126,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7349133,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7349180,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7349341,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7349365,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7350716,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7350721,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7350874,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7351446,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7351529,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7351556,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7352631,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7352632,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7352633,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7353076,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7358962,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7358963,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7359017,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7359041,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7359073,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7359559,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7359614,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7367581,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7368908,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7369057,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7402033,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7402040,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7402086,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7402344,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7402366,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7408331,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7408348,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7408395,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7408397,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7408398,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7410306,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7410343,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7413623,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7413791,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7414473,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7414667,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7414787,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7414881,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7414985,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7415055,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7415068,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7416089,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7416150,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7416304,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7416305,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7416352,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7416383,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7417209,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7426151,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7426156,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7426159,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7426170,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7426528,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7426892,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7426959,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7427035,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7427047,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7427064,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7439233,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7439265,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7439266,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7439320,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7439365,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7439452,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7441798,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7441810,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7441811,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7441828,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7441946,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7443936,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7444159,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7444270,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7450991,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7456919,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7456924,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7456926,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7456940,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7457119,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7457120,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7457122,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7457136,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7457871,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7457884,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7457947,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7458005,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7458143,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7458156,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7458542,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7458585,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7458599,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7458621,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7458665,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7458674,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7458793,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7458810,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7465080,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7465093,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7468864,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7468955,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7469059,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7471098,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7474867,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7474875,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7475325,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7475333,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7475426,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7475485,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7475499,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7480451,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7480629,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7495465,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7495496,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7495550,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7495559,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7495592,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7495595,senterica_achtman_2,34,10,19,12,9,5,9,2
SRR7495676,senterica_achtman_2,34,10,19,12,9,5,9,2
