#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	Min-same	Min-diff	BioSample	Assembly	Computed types
Salmonella enterica	PNCS015233	"PNCS015233","SRS6723187"	4,[5],12:i:-	PDT000748981.1	2020-05-28T05:13:12Z	Canada	stool	clinical	6	10	SAMN14220282	GCA_013798505.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS015221	"PNCS015221","SRS6723185"	4,[5],12:i:-	PDT000748983.1	2020-05-28T05:13:13Z	Canada	stool	clinical	3	3	SAMN14220270	GCA_013798685.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS015206	"PNCS015206","SRS6723183"	4,[5],12:i:-	PDT000748985.1	2020-05-28T05:13:14Z	Canada	stool	clinical	0	11	SAMN14220255	GCA_013797485.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS015215	"PNCS015215","SRS6723181"	4,[5],12:i:-	PDT000748987.1	2020-05-28T05:13:15Z	Canada	stool	clinical	4	15	SAMN14220264	GCA_013797285.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS015196	"PNCS015196","SRS6723178"	4,[5],12:i:-	PDT000748990.1	2020-05-28T05:13:16Z	Canada	stool	clinical	1	9	SAMN14220245	GCA_013798565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS015190	"PNCS015190","SRS6723174"	4,[5],12:i:-	PDT000748994.1	2020-05-28T05:13:17Z	Canada	stool	clinical	4	15	SAMN14220239	GCA_013799765.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS015194	"PNCS015194","SRS6723172"	4,[5],12:i:-	PDT000748996.1	2020-05-28T05:13:18Z	Canada	stool	clinical	0	2	SAMN14220243	GCA_013796815.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS015225	"PNCS015225","SRS6723171"	4,[5],12:i:-	PDT000748997.1	2020-05-28T05:13:18Z	Canada	stool	clinical	0	4	SAMN14220274	GCA_013796995.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNCS015199	"PNCS015199","SRS6723170"	4,[5],12:i:-	PDT000748998.1	2020-05-28T05:13:18Z	Canada	stool	clinical	1	7	SAMN14220248	GCA_013795925.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS145594	"PNUSAS145594","SRS6729874"		PDT000749523.1	2020-05-28T19:20:46Z	USA		clinical	8	11	SAMN15048648	GCA_013796105.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS145658	"PNUSAS145658","SRS6735025"		PDT000750304.1	2020-05-29T15:13:36Z	USA		clinical	1	6	SAMN15053826	GCA_013791365.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS145664	"PNUSAS145664","SRS6735242"		PDT000750331.1	2020-05-29T16:14:23Z	USA		clinical	0	7	SAMN15054280	GCA_013791345.1	antigen_formula=-:-:-,serotype=I -:-:-
Salmonella enterica	PNUSAS145748	"PNUSAS145748","SRS6736465"		PDT000750380.1	2020-05-29T19:14:18Z	USA		clinical	8	9	SAMN15058937	GCA_013789565.1	antigen_formula=-:-:-,serotype=I -:-:-
Salmonella enterica	PNUSAS145770	"PNUSAS145770","SRS6740021"		PDT000750868.1	2020-05-29T21:14:57Z	USA		clinical	3	11	SAMN15061000	GCA_013788385.1	antigen_formula=-:-:-,serotype=I -:-:-
Salmonella enterica	PNCS015004	"PNCS015004","SRS6740331"	4,[5],12:i:-	PDT000750932.1	2020-05-29T23:13:48Z	Canada	stool	clinical	16	16	SAMN14219852	GCA_013786745.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	FSIS22028193	"FSIS22028193","SRS6749340"	4,[5],12:i:-	PDT000753757.1	2020-06-01T15:18:59Z	USA:MA	Product-Raw-Ground, Comminuted or Otherwise Nonintact-Pork	environmental/other	12	12	SAMN15071414	GCA_013777065.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS145899	"PNUSAS145899","SRS6750984"		PDT000753790.1	2020-06-01T17:15:24Z	USA		clinical	5	8	SAMN15074783	GCA_013775745.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS146085	"PNUSAS146085","SRS6752369"		PDT000754304.1	2020-06-01T21:15:11Z	USA		clinical	3	5	SAMN15077393	GCA_013772405.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	948553	"948553","948553.biosample","SRS6752322"	Salmonella Typhimurium - monophasic	PDT000755505.1	2020-06-02T04:15:31Z	United Kingdom: United Kingdom	human	clinical	0	11	SAMN15077321		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	949199	"949199","949199.biosample","SRS6752353"	Salmonella Typhimurium - monophasic	PDT000755536.1	2020-06-02T04:15:41Z	United Kingdom: United Kingdom	human	clinical	24	25	SAMN15077380		antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS146106	"PNUSAS146106","SRS6754987"		PDT000755727.1	2020-06-02T14:15:09Z	USA		clinical	5	3	SAMN15082143	GCA_013770665.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_357	"CIDM_AU_2019_357","CIDM_ERL_NSW_2019_357"	Typhimurium	PDT000755892.1	2020-06-02T12:35:51Z	Australia: NSW	feces	clinical	2	31	SAMN14861090	GCA_013205965.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_350	"CIDM_AU_2019_350","CIDM_ERL_NSW_2019_350"	Typhimurium	PDT000755903.1	2020-06-02T12:39:04Z	Australia: NSW	feces	clinical	17	18	SAMN14861083	GCA_013206175.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_259	"CIDM_AU_2019_259","CIDM_ERL_NSW_2019_259"	Typhimurium	PDT000755934.1	2020-06-02T12:48:48Z	Australia: NSW	feces	clinical	1	7	SAMN14860992	GCA_013206795.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_254	"CIDM_AU_2019_254","CIDM_ERL_NSW_2019_254"	Typhimurium	PDT000755941.1	2020-06-02T12:50:27Z	Australia: NSW	feces	clinical	0	10	SAMN14860987	GCA_013206945.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_341	"CIDM_AU_2019_341","CIDM_ERL_NSW_2019_341"	Typhimurium	PDT000755956.1	2020-06-02T12:54:17Z	Australia: NSW	feces	clinical	4	14	SAMN14861074	GCA_013207245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_209	"CIDM_AU_2019_209","CIDM_ERL_NSW_2019_209"	Typhimurium	PDT000755980.1	2020-06-02T13:00:17Z	Australia: NSW	feces	clinical	1	5	SAMN14860942	GCA_013207705.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS146310	"PNUSAS146310","SRS6765415"		PDT000756537.1	2020-06-03T18:13:48Z	USA		clinical	2	2	SAMN15095411	GCA_013767225.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	Sal-19-VL-ON-QC-0011	"CFSAN106220","SRS6767119","Sal-19-VL-ON-QC-0011"	4,[5],12:i:-	PDT000756580.1	2020-06-03T20:13:32Z	Canada	rectal swab (Sus scrofa domesticus)	environmental/other	5	6	SAMN15074946	GCA_013766485.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_261	"CIDM_AU_2019_261","CIDM_ERL_NSW_2019_261"	Typhimurium	PDT000757086.1	2020-06-02T13:06:31Z	Australia: NSW	feces	clinical	0	24	SAMN14860994	GCA_013208195.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_243	"CIDM_AU_2019_243","CIDM_ERL_NSW_2019_243"	Typhimurium	PDT000757098.1	2020-06-02T13:09:48Z	Australia: NSW	feces	clinical	0	24	SAMN14860976	GCA_013208435.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_203	"CIDM_AU_2019_203","CIDM_ERL_NSW_2019_203"	Typhimurium	PDT000757127.1	2020-06-02T13:17:31Z	Australia: NSW	feces	clinical	0	10	SAMN14860936	GCA_013209015.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_187	"CIDM_AU_2019_187","CIDM_ERL_NSW_2019_187"	Typhimurium	PDT000757138.1	2020-06-02T13:21:10Z	Australia: NSW	feces	clinical	1	10	SAMN14860920	GCA_013209245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_168	"CIDM_AU_2019_168","CIDM_ERL_NSW_2019_168"	Typhimurium	PDT000757151.1	2020-06-02T13:25:37Z	Australia: NSW	feces	clinical	0	8	SAMN14860901	GCA_013209505.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_166	"CIDM_AU_2019_166","CIDM_ERL_NSW_2019_166"	Typhimurium	PDT000757154.1	2020-06-02T13:26:50Z	Australia: NSW	feces	clinical	1	18	SAMN14860899	GCA_013209565.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_339	"CIDM_AU_2019_339","CIDM_ERL_NSW_2019_339"	Typhimurium	PDT000757168.1	2020-06-02T13:30:31Z	Australia: NSW	feces	clinical	11	18	SAMN14861072	GCA_013209845.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_330	"CIDM_AU_2019_330","CIDM_ERL_NSW_2019_330"	Typhimurium	PDT000757176.1	2020-06-02T13:32:20Z	Australia: NSW	feces	clinical	9	23	SAMN14861063	GCA_013210005.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_152	"CIDM_AU_2019_152","CIDM_ERL_NSW_2019_152"	Typhimurium	PDT000757198.1	2020-06-02T13:37:54Z	Australia: NSW	feces	clinical	0	8	SAMN14860885	GCA_013210445.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_128	"CIDM_AU_2019_128","CIDM_ERL_NSW_2019_128"	Typhimurium	PDT000757204.1	2020-06-02T13:39:25Z	Australia: NSW	feces	clinical	3	9	SAMN14860861	GCA_013210575.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_212	"CIDM_AU_2019_212","CIDM_ERL_NSW_2019_212"	Typhimurium	PDT000757207.1	2020-06-02T13:39:42Z	Australia: NSW	feces	clinical	0	8	SAMN14860945	GCA_013210625.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_84	"CIDM_AU_2019_84","CIDM_ERL_NSW_2019_84"	Typhimurium	PDT000757209.1	2020-06-02T13:40:27Z	Australia: NSW	feces	clinical	13	26	SAMN14860817	GCA_013210655.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_121	"CIDM_AU_2019_121","CIDM_ERL_NSW_2019_121"	Typhimurium	PDT000757275.1	2020-06-02T13:56:27Z	Australia: NSW	feces	clinical	1	7	SAMN14860854	GCA_013212015.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_79	"CIDM_AU_2019_79","CIDM_ERL_NSW_2019_79"	Typhimurium	PDT000757308.1	2020-06-02T14:05:33Z	Australia: NSW	feces	clinical	6	14	SAMN14860812	GCA_013212655.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_61	"CIDM_AU_2019_61","CIDM_ERL_NSW_2019_61"	Typhimurium	PDT000757321.1	2020-06-02T14:09:09Z	Australia: NSW	feces	clinical	1	10	SAMN14860794	GCA_013212915.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_732	"CIDM_AU_2019_732","CIDM_ERL_NSW_2019_732"	Typhimurium	PDT000757372.1	2020-06-02T15:04:43Z	Australia: NSW	feces	clinical	2	8	SAMN14861465	GCA_013216395.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_781	"CIDM_AU_2019_781","CIDM_ERL_NSW_2019_781"	Typhimurium	PDT000757406.1	2020-06-02T15:14:39Z	Australia: NSW	feces	clinical	3	12	SAMN14861514	GCA_013217055.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_740	"CIDM_AU_2019_740","CIDM_ERL_NSW_2019_740"	Typhimurium	PDT000757426.1	2020-06-02T15:19:42Z	Australia: NSW	feces	clinical	9	18	SAMN14861473	GCA_013217465.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_697	"CIDM_AU_2019_697","CIDM_ERL_NSW_2019_697"	Typhimurium	PDT000757467.1	2020-06-02T15:30:59Z	Australia: NSW	feces	clinical	3	11	SAMN14861430	GCA_013218275.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_690	"CIDM_AU_2019_690","CIDM_ERL_NSW_2019_690"	Typhimurium	PDT000757476.1	2020-06-02T15:33:30Z	Australia: NSW	feces	clinical	2	10	SAMN14861423	GCA_013218455.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_689	"CIDM_AU_2019_689","CIDM_ERL_NSW_2019_689"	Typhimurium	PDT000757477.1	2020-06-02T15:33:33Z	Australia: NSW	feces	clinical	2	10	SAMN14861422	GCA_013218465.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_795	"CIDM_AU_2019_795","CIDM_ERL_NSW_2019_795"	Typhimurium	PDT000757584.1	2020-06-02T16:06:35Z	Australia: NSW	feces	clinical	2	22	SAMN14861528	GCA_013220595.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	PNUSAS146401	"PNUSAS146401","SRS6767835"		PDT000757661.1	2020-06-04T01:13:37Z	USA		clinical	0	2	SAMN15097415	GCA_013765945.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_990	"CIDM_AU_2019_990","CIDM_ERL_NSW_2019_990"	Typhimurium	PDT000757775.1	2020-06-02T17:03:15Z	Australia: NSW	feces	clinical	1	7	SAMN14861723	GCA_013224275.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1077	"CIDM_AU_2019_1077","CIDM_ERL_NSW_2019_1077"	Typhimurium	PDT000757776.1	2020-06-02T17:03:57Z	Australia: NSW	feces	clinical	2	24	SAMN14861878	GCA_013224305.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1055	"CIDM_AU_2019_1055","CIDM_ERL_NSW_2019_1055"	Typhimurium	PDT000757796.1	2020-06-02T17:09:24Z	Australia: NSW	feces	clinical	1	8	SAMN14861856	GCA_013224695.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1054	"CIDM_AU_2019_1054","CIDM_ERL_NSW_2019_1054"	Typhimurium	PDT000757800.1	2020-06-02T17:10:32Z	Australia: NSW	feces	clinical	0	7	SAMN14861855	GCA_013224765.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1051	"CIDM_AU_2019_1051","CIDM_ERL_NSW_2019_1051"	Typhimurium	PDT000757801.1	2020-06-02T17:10:36Z	Australia: NSW	feces	clinical	1	23	SAMN14861852	GCA_013224795.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1012	"CIDM_AU_2019_1012","CIDM_ERL_NSW_2019_1012"	Typhimurium	PDT000757843.1	2020-06-02T17:23:01Z	Australia: NSW	feces	clinical	4	20	SAMN14861813	GCA_013225625.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_979	"CIDM_AU_2019_979","CIDM_ERL_NSW_2019_979"	Typhimurium	PDT000757869.1	2020-06-02T17:29:47Z	Australia: NSW	feces	clinical	5	34	SAMN14861712	GCA_013226155.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_927	"CIDM_AU_2019_927","CIDM_ERL_NSW_2019_927"	Typhimurium	PDT000757877.1	2020-06-02T17:32:01Z	Australia: NSW	feces	clinical	0	28	SAMN14861660	GCA_013226315.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_924	"CIDM_AU_2019_924","CIDM_ERL_NSW_2019_924"	Typhimurium	PDT000757881.1	2020-06-02T17:33:03Z	Australia: NSW	feces	clinical	0	6	SAMN14861657	GCA_013226405.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_926	"CIDM_AU_2019_926","CIDM_ERL_NSW_2019_926"	Typhimurium	PDT000757882.1	2020-06-02T17:33:22Z	Australia: NSW	feces	clinical	1	20	SAMN14861659	GCA_013226425.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1137	"CIDM_AU_2019_1137","CIDM_ERL_NSW_2019_1137"	Typhimurium	PDT000757977.1	2020-06-02T17:59:38Z	Australia: NSW	feces	clinical	5	13	SAMN14861938	GCA_013228315.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1084	"CIDM_AU_2019_1084","CIDM_ERL_NSW_2019_1084"	Typhimurium	PDT000758001.1	2020-06-02T18:07:02Z	Australia: NSW	feces	clinical	28	28	SAMN14861885	GCA_013228805.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1169	"CIDM_AU_2019_1169","CIDM_ERL_NSW_2019_1169"	Typhimurium	PDT000758004.1	2020-06-02T18:07:26Z	Australia: NSW	feces	clinical	14	23	SAMN14861970	GCA_013228865.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1102	"CIDM_AU_2019_1102","CIDM_ERL_NSW_2019_1102"	Typhimurium	PDT000758036.1	2020-06-02T18:16:07Z	Australia: NSW	feces	clinical	21	21	SAMN14861903	GCA_013229505.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1083	"CIDM_AU_2019_1083","CIDM_ERL_NSW_2019_1083"	Typhimurium	PDT000758055.1	2020-06-02T18:22:03Z	Australia: NSW	feces	clinical	0	7	SAMN14861884	GCA_013229875.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1125	"CIDM_AU_2019_1125","CIDM_ERL_NSW_2019_1125"	Typhimurium	PDT000758078.1	2020-06-02T18:29:40Z	Australia: NSW	feces	clinical	9	26	SAMN14861926	GCA_013230345.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_934	"CIDM_AU_2019_934","CIDM_ERL_NSW_2019_934"	Typhimurium	PDT000758086.1	2020-06-02T18:31:09Z	Australia: NSW	feces	clinical	0	28	SAMN14861667	GCA_013230495.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_860	"CIDM_AU_2019_860","CIDM_ERL_NSW_2019_860"	Typhimurium	PDT000758115.1	2020-06-02T18:38:01Z	Australia: NSW	feces	clinical	1	11	SAMN14861593	GCA_013231085.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1008	"CIDM_AU_2019_1008","CIDM_ERL_NSW_2019_1008"	Typhimurium	PDT000758122.1	2020-06-02T18:39:47Z	Australia: NSW	feces	clinical	2	9	SAMN14861809	GCA_013231225.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_839	"CIDM_AU_2019_839","CIDM_ERL_NSW_2019_839"	Typhimurium	PDT000758130.1	2020-06-02T18:41:08Z	Australia: NSW	feces	clinical	3	9	SAMN14861572	GCA_013231365.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1485	"CIDM_AU_2019_1485","CIDM_ERL_NSW_2019_1485"	Typhimurium	PDT000758181.1	2020-06-02T18:53:12Z	Australia: NSW	feces	clinical	6	14	SAMN14862286	GCA_013232395.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1577	"CIDM_AU_2019_1577","CIDM_ERL_NSW_2019_1577"	Typhimurium	PDT000758182.1	2020-06-02T18:53:22Z	Australia: NSW	feces	clinical	8	23	SAMN14862378	GCA_013232425.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1560	"CIDM_AU_2019_1560","CIDM_ERL_NSW_2019_1560"	Typhimurium	PDT000758204.1	2020-06-02T19:02:11Z	Australia: NSW	feces	clinical	1	19	SAMN14862361	GCA_013232865.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1557	"CIDM_AU_2019_1557","CIDM_ERL_NSW_2019_1557"	Typhimurium	PDT000758225.1	2020-06-02T19:07:09Z	Australia: NSW	feces	clinical	2	18	SAMN14862358	GCA_013233275.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1493	"CIDM_AU_2019_1493","CIDM_ERL_NSW_2019_1493"	Typhimurium	PDT000758300.1	2020-06-02T19:28:23Z	Australia: NSW	feces	clinical	2	17	SAMN14862294	GCA_013234825.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1317	"CIDM_AU_2019_1317","CIDM_ERL_NSW_2019_1317"	Typhimurium	PDT000758327.1	2020-06-02T19:37:47Z	Australia: NSW	feces	clinical	2	10	SAMN14862118	GCA_013235395.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1448	"CIDM_AU_2019_1448","CIDM_ERL_NSW_2019_1448"	Typhimurium	PDT000758354.1	2020-06-02T19:45:19Z	Australia: NSW	feces	clinical	4	16	SAMN14862249	GCA_013235905.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1404	"CIDM_AU_2019_1404","CIDM_ERL_NSW_2019_1404"	Typhimurium	PDT000758384.1	2020-06-02T19:54:46Z	Australia: NSW	feces	clinical	2	8	SAMN14862205	GCA_013236505.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1395	"CIDM_AU_2019_1395","CIDM_ERL_NSW_2019_1395"	Typhimurium	PDT000758398.1	2020-06-02T19:58:53Z	Australia: NSW	feces	clinical	3	15	SAMN14862196	GCA_013236805.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1205	"CIDM_AU_2019_1205","CIDM_ERL_NSW_2019_1205"	Typhimurium	PDT000758404.1	2020-06-02T20:00:11Z	Australia: NSW	feces	clinical	5	11	SAMN14862006	GCA_013236925.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1367	"CIDM_AU_2019_1367","CIDM_ERL_NSW_2019_1367"	Typhimurium	PDT000758412.1	2020-06-02T20:03:40Z	Australia: NSW	feces	clinical	0	8	SAMN14862168	GCA_013237075.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1361	"CIDM_AU_2019_1361","CIDM_ERL_NSW_2019_1361"	Typhimurium	PDT000758420.1	2020-06-02T20:06:28Z	Australia: NSW	feces	clinical	0	7	SAMN14862162	GCA_013237245.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1326	"CIDM_AU_2019_1326","CIDM_ERL_NSW_2019_1326"	Typhimurium	PDT000758437.1	2020-06-02T20:10:59Z	Australia: NSW	feces	clinical	5	15	SAMN14862127	GCA_013237575.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1320	"CIDM_AU_2019_1320","CIDM_ERL_NSW_2019_1320"	Typhimurium	PDT000758444.1	2020-06-02T20:12:42Z	Australia: NSW	feces	clinical	4	10	SAMN14862121	GCA_013237715.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1310	"CIDM_AU_2019_1310","CIDM_ERL_NSW_2019_1310"	Typhimurium	PDT000758445.1	2020-06-02T20:12:43Z	Australia: NSW	feces	clinical	1	7	SAMN14862111	GCA_013237725.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1231	"CIDM_AU_2019_1231","CIDM_ERL_NSW_2019_1231"	Typhimurium	PDT000758496.1	2020-06-02T20:27:23Z	Australia: NSW	feces	clinical	6	12	SAMN14862032	GCA_013238755.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1433	"CIDM_AU_2019_1433","CIDM_ERL_NSW_2019_1433"	Typhimurium	PDT000758529.1	2020-06-02T20:35:29Z	Australia: NSW	feces	clinical	8	24	SAMN14862234	GCA_013239425.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1434	"CIDM_AU_2019_1434","CIDM_ERL_NSW_2019_1434"	Typhimurium	PDT000758530.1	2020-06-02T20:35:30Z	Australia: NSW	feces	clinical	10	17	SAMN14862235	GCA_013239415.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1385	"CIDM_AU_2019_1385","CIDM_ERL_NSW_2019_1385"	Typhimurium	PDT000758544.1	2020-06-02T20:53:27Z	Australia: NSW	feces	clinical	0	7	SAMN14862186	GCA_013239755.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
Salmonella enterica	CIDM_ERL_NSW_2019_1265	"CIDM_AU_2019_1265","CIDM_ERL_NSW_2019_1265"	Typhimurium	PDT000758564.1	2020-06-02T21:01:57Z	Australia: NSW	feces	clinical	1	9	SAMN14862066	GCA_013240175.1	antigen_formula=4:i:-,serotype=I 4,[5],12:i:-
