cgmlst_ST,cgmlst_distance,cgmlst_found_loci,cgmlst_genome_match,cgmlst_matching_alleles,cgmlst_subspecies,fasta_filepath,genome,h1,h2,o_antigen,qc_messages,qc_status,serogroup,serovar,serovar_antigen,serovar_cgmlst
837983424.00,0.024242424242424288,330,SRR4841793,322,enterica,SRR2093716,SRR2093716,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR20946795,SRR20946795,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR20946798,SRR20946798,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1690357023.00,0.024242424242424288,330,SRR4048282,322,enterica,SRR20959899,SRR20959899,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1738592854.00,0.033333333333333326,330,SRR1503242,319,enterica,SRR20962149,SRR20962149,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
358623869.00,0.027272727272727226,330,SRR4434215,321,enterica,SRR20962864,SRR20962864,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3455786956.00,0.027272727272727226,330,SRR4048901,321,enterica,SRR20962865,SRR20962865,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3306808400.00,0.027272727272727226,330,SRR3295705,321,enterica,SRR20964553,SRR20964553,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR20964590,SRR20964590,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
945246177.00,0.030303030303030276,330,SRR1503242,320,enterica,SRR20964600,SRR20964600,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
201778170.00,0.027272727272727226,330,SRR5075655,321,enterica,SRR20964732,SRR20964732,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1858579977.00,0.024242424242424288,330,SRR3115216,322,enterica,SRR2096543,SRR2096543,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1159303875.00,0.027272727272727226,330,SRR3321856,321,enterica,SRR20965961,SRR20965961,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
810538233.00,0.027272727272727226,330,SRR5043951,321,enterica,SRR20966742,SRR20966742,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2626778113.00,0.024242424242424288,330,SRR1931740,322,enterica,SRR20971495,SRR20971495,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3759667812.00,0.033333333333333326,330,SRR2971417,319,enterica,SRR20986684,SRR20986684,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3386469789.00,0.030303030303030276,330,SRR3295703,320,enterica,SRR20986752,SRR20986752,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3489924837.00,0.033333333333333326,330,17-2253,319,enterica,SRR20994267,SRR20994267,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1690357023.00,0.024242424242424288,330,SRR4048282,322,enterica,SRR20997463,SRR20997463,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1210223513.00,0.033333333333333326,330,SRR1915434,319,enterica,SRR21002609,SRR21002609,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
417854567.00,0.027272727272727226,330,SRR3295832,321,enterica,SRR21007594,SRR21007594,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1690357023.00,0.024242424242424288,330,SRR4048282,322,enterica,SRR21007810,SRR21007810,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
768710058.00,0.036363636363636376,330,SRR3285405,318,enterica,SRR21008070,SRR21008070,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1690357023.00,0.024242424242424288,330,SRR4048282,322,enterica,SRR21008173,SRR21008173,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3455786956.00,0.027272727272727226,330,SRR4048901,321,enterica,SRR21009175,SRR21009175,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3455786956.00,0.027272727272727226,330,SRR4048901,321,enterica,SRR21009200,SRR21009200,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2490547283.00,0.036363636363636376,330,SRR3319982,318,enterica,SRR21011026,SRR21011026,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR21011645,SRR21011645,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR21011665,SRR21011665,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.027272727272727226,329,SRR1503242,321,enterica,SRR21017297,SRR21017297,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21017314,SRR21017314,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
436804955.00,0.033333333333333326,330,SRR3284730,319,enterica,SRR21018877,SRR21018877,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2514171795.00,0.030303030303030276,330,SRR3295855,320,enterica,SRR21020360,SRR21020360,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21023978,SRR21023978,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
201778170.00,0.027272727272727226,330,SRR5075655,321,enterica,SRR21025643,SRR21025643,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2153784288.00,0.030303030303030276,330,SRR3295705,320,enterica,SRR21025730,SRR21025730,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4246542710.00,0.027272727272727226,330,SRR4897062,321,enterica,SRR21026352,SRR21026352,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21026367,SRR21026367,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3660927651.00,0.036363636363636376,330,17-2253,318,enterica,SRR21029640,SRR21029640,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3455786956.00,0.027272727272727226,330,SRR4048901,321,enterica,SRR21030048,SRR21030048,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1340897157.00,0.027272727272727226,330,SRR3115216,321,enterica,SRR21031265,SRR21031265,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1905733143.00,0.033333333333333326,330,SRR1915434,319,enterica,SRR21031399,SRR21031399,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2827762582.00,0.030303030303030276,330,SRR3295832,320,enterica,SRR21050009,SRR21050009,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1496625701.00,0.027272727272727226,330,SRR4841793,321,enterica,SRR21059972,SRR21059972,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1514705682.00,0.027272727272727226,330,SRR3295703,321,enterica,SRR21065328,SRR21065328,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21066320,SRR21066320,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21066322,SRR21066322,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR21066580,SRR21066580,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.033333333333333326,329,SRR3295633,319,enterica,SRR21071065,SRR21071065,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1690357023.00,0.024242424242424288,330,SRR4048282,322,enterica,SRR21071162,SRR21071162,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
837983424.00,0.024242424242424288,330,SRR4841793,322,enterica,SRR21083428,SRR21083428,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21085623,SRR21085623,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1910856421.00,0.030303030303030276,330,17-2253,320,enterica,SRR21085769,SRR21085769,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21085845,SRR21085845,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1965387712.00,0.027272727272727226,330,SRR3037422,321,enterica,SRR21085851,SRR21085851,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1968878555.00,0.027272727272727226,330,17-3890,321,enterica,SRR21085997,SRR21085997,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3527700559.00,0.027272727272727226,330,SRR3295832,321,enterica,SRR21087324,SRR21087324,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2431948440.00,0.027272727272727226,330,SRR3115216,321,enterica,SRR21088162,SRR21088162,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3307757187.00,0.033333333333333326,330,SRR3321856,319,enterica,SRR21088235,SRR21088235,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21088260,SRR21088260,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4116173905.00,0.024242424242424288,330,SRR5121047,322,enterica,SRR21090496,SRR21090496,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21091673,SRR21091673,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2604708097.00,0.033333333333333326,330,SRR3321815,319,enterica,SRR21091716,SRR21091716,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
366556009.00,0.027272727272727226,330,SRR3115216,321,enterica,SRR21091743,SRR21091743,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21101708,SRR21101708,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.033333333333333326,329,SRR3295832,319,enterica,SRR21102149,SRR21102149,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21111924,SRR21111924,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1947028177.00,0.033333333333333326,330,SRR3284812,319,enterica,SRR21115587,SRR21115587,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3985177932.00,0.030303030303030276,330,SRR1965802,320,enterica,SRR21121279,SRR21121279,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1039609549.00,0.036363636363636376,330,SRR5099198,318,enterica,SRR21121281,SRR21121281,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
837983424.00,0.024242424242424288,330,SRR4841793,322,enterica,SRR21121752,SRR21121752,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1530912165.00,0.033333333333333326,330,SRR3037422,319,enterica,SRR21124579,SRR21124579,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
638636787.00,0.030303030303030276,330,SRR3285405,320,enterica,SRR21130526,SRR21130526,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3455786956.00,0.027272727272727226,330,SRR4048901,321,enterica,SRR21133004,SRR21133004,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3492073794.00,0.033333333333333326,330,SRR1915434,319,enterica,SRR21135237,SRR21135237,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2588339736.00,0.030303030303030276,330,SRR2015058,320,enterica,SRR21138632,SRR21138632,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2041973139.00,0.036363636363636376,330,ERR769344,318,enterica,SRR21141202,SRR21141202,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4156540520.00,0.030303030303030276,330,SRR1645608,320,enterica,SRR21142987,SRR21142987,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.033333333333333326,329,SRR3533163,319,enterica,SRR21144504,SRR21144504,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=329),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
174458300.00,0.030303030303030276,330,SRR3322722,320,enterica,SRR21152638,SRR21152638,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR21155777,SRR21155777,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR21155784,SRR21155784,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4109176389.00,0.024242424242424288,330,SRR4098785,322,enterica,SRR21155785,SRR21155785,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR21155786,SRR21155786,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1117423106.00,0.027272727272727226,330,SRR3771469,321,enterica,SRR21155787,SRR21155787,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
619044508.00,0.027272727272727226,330,SRR3285454,321,enterica,SRR21155806,SRR21155806,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1074468169.00,0.033333333333333326,330,SRR1931735,319,enterica,SRR21155880,SRR21155880,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2716735052.00,0.030303030303030276,330,SRR3285242,320,enterica,SRR21160408,SRR21160408,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1490027026.00,0.030303030303030276,330,SRR4280623,320,enterica,SRR21160786,SRR21160786,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4246542710.00,0.027272727272727226,330,SRR4897062,321,enterica,SRR21161085,SRR21161085,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4246542710.00,0.027272727272727226,330,SRR4897062,321,enterica,SRR21166212,SRR21166212,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2514171795.00,0.030303030303030276,330,SRR3295855,320,enterica,SRR21166332,SRR21166332,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
2458203775.00,0.027272727272727226,330,17-2253,321,enterica,SRR21166453,SRR21166453,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
1551750409.00,0.027272727272727226,330,17-3838,321,enterica,SRR21177027,SRR21177027,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3838445562.00,0.030303030303030276,330,SRR5075655,320,enterica,SRR21177245,SRR21177245,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21177508,SRR21177508,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4246542710.00,0.027272727272727226,330,SRR4897062,321,enterica,SRR21177686,SRR21177686,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21186133,SRR21186133,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
,0.033333333333333326,327,SRR5117430,319,enterica,SRR21186209,SRR21186209,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=327),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3455786956.00,0.027272727272727226,330,SRR4048901,321,enterica,SRR21186215,SRR21186215,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3597009438.00,0.030303030303030276,330,SRR4280623,320,enterica,SRR21186217,SRR21186217,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21186318,SRR21186318,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
848215543.00,0.024242424242424288,330,SRR3295842,322,enterica,SRR21186513,SRR21186513,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3597009438.00,0.030303030303030276,330,SRR4280623,320,enterica,SRR21186515,SRR21186515,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
3838445562.00,0.030303030303030276,330,SRR5075655,320,enterica,SRR21187692,SRR21187692,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4246542710.00,0.027272727272727226,330,SRR4897062,321,enterica,SRR21190137,SRR21190137,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4246542710.00,0.027272727272727226,330,SRR4897062,321,enterica,SRR21190155,SRR21190155,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
4246542710.00,0.027272727272727226,330,SRR4897062,321,enterica,SRR21190357,SRR21190357,i,-,"1,4,[5],12",INFO: Number of cgMLST330 loci found (n=330),PASS,B,"I 1,4,[5],12:i:-","I 1,4,[5],12:i:-",Typhimurium
