,id,Serovar,ST,Country,Source,bin3,cph2,dam_1,dam_4,dcm_2,dinI_1,dnaB_3,dnaC_2,elmGT,folP_2,glfT2,gltS_2,gpFI,gspA,hin_2,hin_3,hokC,holE_2,kdpE,mbeC,merA,merC,merP,merR,merT,neo,neo_1,oadB_3,parA,pphA_2,pspF_2,ptlE,rdgC_2,relE_3,repA,repA_1,rfaH_2,rfbJ,rfbV,rop,rpsK,rpsT,rrrD,rsxC_1,sopD2,ssb_3,sspH2,stpA_2,tetA_2,tetC,tetR,tfaE_1,tnpR,tnsB,topB_3,traR,tuf1_2,virB,virB4,virB9,virD4,ybiT,yhcR,yigG,ylcG_1,yqjZ
484,SRR6977155,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
485,SRR6977156,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
486,SRR6977157,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
487,SRR6977158,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
488,SRR6977159,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1
489,SRR6977160,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1
490,SRR6977161,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
491,SRR6977162,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1
492,SRR6977163,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
493,SRR6977164,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1
494,SRR6977165,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1
495,SRR7049994,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1
496,SRR7051527,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1
497,SRR7075040,"I 1,4,[5],12:i:-",ST34,United States,Swine,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1
498,SRR7089425,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1
499,SRR7138690,"I 1,4,[5],12:i:-",ST34,United States,Swine,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1
500,SRR7138737,"I 1,4,[5],12:i:-",ST34,United States,Swine,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1
501,SRR7174812,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1
502,SRR7174833,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
503,SRR7186451,"I 1,4,[5],12:i:-",ST34,United States,Swine,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1
504,SRR7221517,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1
505,SRR7234487,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1
506,SRR7267895,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1
507,SRR7267901,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
508,SRR7276471,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1
509,SRR7276598,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1
510,SRR7276606,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
511,SRR7276666,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
512,SRR7276871,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1
513,SRR7277866,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1
514,SRR7278525,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1
515,SRR7278681,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1
516,SRR7278691,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1
517,SRR7278702,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1
518,SRR7299167,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
519,SRR7299300,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
520,SRR7348654,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1
521,SRR7348661,"I 1,4,[5],12:i:-",ST34,United States,Swine,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1
522,SRR7358440,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
523,SRR7463302,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1
524,SRR7516591,"I 1,4,[5],12:i:-",ST34,United States,Swine,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1
525,SRR7527891,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1
526,SRR7528271,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
527,SRR7543069,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1
528,SRR7543309,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
529,SRR7543367,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1
530,SRR7545268,"I 1,4,[5],12:i:-",ST34,United States,Swine,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,1
531,SRR7615130,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1
532,SRR7615158,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1
533,SRR7628877,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1
534,SRR7628916,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
535,SRR7628921,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1
536,SRR7628922,"I 1,4,[5],12:i:-",ST34,United States,Swine,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0
537,SRR7628930,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
538,SRR7628931,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
539,SRR7629011,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,1
540,SRR7629012,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
541,SRR7629014,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1
542,SRR7629038,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1
543,SRR7629040,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1
544,SRR7629043,"I 1,4,[5],12:i:-",ST34,United States,Swine,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1
545,SRR7629044,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1
546,SRR7629047,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
547,SRR7629048,"I 1,4,[5],12:i:-",ST34,United States,Swine,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1
548,SRR7638842,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1
549,SRR7638862,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1
550,SRR7643260,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
551,SRR7643311,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1
552,SRR7647882,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1
553,SRR7665479,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1
554,SRR7708080,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1
555,SRR7765207,"I 1,4,[5],12:i:-",ST34,United States,Swine,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1
556,SRR7786297,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1
557,SRR7789465,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1
558,SRR7795481,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
559,SRR7798767,"I 1,4,[5],12:i:-",ST34,United States,Swine,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1
560,SRR7798875,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
561,SRR7907762,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1
562,SRR7907773,"I 1,4,[5],12:i:-",ST34,United States,Swine,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1
563,SRR7907777,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,0,1
564,SRR7907816,"I 1,4,[5],12:i:-",ST34,United States,Swine,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
